,,,FCRD_Up,FCRD_Down,FCRN_Up,FCRN_Down
period1,sc01,t0051, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0052, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0053, 297.5 , 277.5 ,,
period1,sc01,t0054, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0055, 300 , 280 ,,
period1,sc01,t0056, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0057, 302.5 , 282.5 ,,
period1,sc01,t0058, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0059, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0060, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0061, 305 , 285 ,,
period1,sc01,t0062, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0063, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0064, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0065, 302.5 , 282.5 ,,
period1,sc01,t0066, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0067, 300 , 280 ,,
period1,sc01,t0068, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0069, 297.5 , 277.5 ,,
period1,sc01,t0070, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0071, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0072, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0073, 295 , 275 ,,
period1,sc01,t0074, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0075, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0076, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0077, 297.5 , 277.5 ,,
period1,sc01,t0078, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0079, 300 , 280 ,,
period1,sc01,t0080, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0081, 302.5 , 282.5 ,,
period1,sc01,t0082, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0083, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0084, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0085, 305 , 285 ,,
period1,sc01,t0086, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0087, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0088, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0089, 302.5 , 282.5 ,,
period1,sc01,t0090, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0091, 300 , 280 ,,
period1,sc01,t0092, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0093, 297.5 , 277.5 ,,
period1,sc01,t0094, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0095, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0096, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0097, 295 , 275 ,,
period1,sc01,t0098, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0099, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0100, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0101, 297.5 , 277.5 ,,
period1,sc01,t0102, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0103, 300 , 280 ,,
period1,sc01,t0104, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0105, 302.5 , 282.5 ,,
period1,sc01,t0106, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0107, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0108, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0109, 305 , 285 ,,
period1,sc01,t0110, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0111, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0112, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0113, 302.5 , 282.5 ,,
period1,sc01,t0114, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0115, 300 , 280 ,,
period1,sc01,t0116, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0117, 297.5 , 277.5 ,,
period1,sc01,t0118, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0119, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0120, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0121, 295 , 275 ,,
period1,sc01,t0122, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0123, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0124, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0125, 297.5 , 277.5 ,,
period1,sc01,t0126, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0127, 300 , 280 ,,
period1,sc01,t0128, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0129, 302.5 , 282.5 ,,
period1,sc01,t0130, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0131, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0132, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0133, 295 , 275 ,,
period1,sc01,t0134, 294.829629131445 , 274.829629131445 ,,
period1,sc01,t0135, 294.330127018922 , 274.330127018922 ,,
period1,sc01,t0136, 293.535533905932 , 273.535533905932 ,,
period1,sc01,t0137, 292.5 , 272.5 ,,
period1,sc01,t0138, 291.294095225512 , 271.294095225512 ,,
period1,sc01,t0139, 290 , 270 ,,
period1,sc01,t0140, 288.705904774487 , 268.705904774487 ,,
period1,sc01,t0141, 287.5 , 267.5 ,,
period1,sc01,t0142, 286.464466094067 , 266.464466094067 ,,
period1,sc01,t0143, 285.669872981077 , 265.669872981077 ,,
period1,sc01,t0144, 285.170370868554 , 265.170370868554 ,,
period1,sc01,t0145, 285 , 265 ,,
period1,sc01,t0146, 285.170370868554 , 265.170370868554 ,,
period1,sc01,t0147, 285.669872981077 , 265.669872981077 ,,
period1,sc01,t0148, 286.464466094067 , 266.464466094067 ,,
period1,sc01,t0149, 287.5 , 267.5 ,,
period1,sc01,t0150, 288.705904774487 , 268.705904774487 ,,
period1,sc01,t0151, 290 , 270 ,,
period1,sc01,t0152, 291.294095225512 , 271.294095225512 ,,
period1,sc01,t0153, 292.5 , 272.5 ,,
period1,sc01,t0154, 293.535533905932 , 273.535533905932 ,,
period1,sc01,t0155, 294.330127018922 , 274.330127018922 ,,
period1,sc01,t0156, 294.829629131445 , 274.829629131445 ,,
period1,sc01,t0157, 295 , 275 ,,
period1,sc01,t0158, 294.829629131445 , 274.829629131445 ,,
period1,sc01,t0159, 294.330127018922 , 274.330127018922 ,,
period1,sc01,t0160, 293.535533905932 , 273.535533905932 ,,
period1,sc01,t0161, 292.5 , 272.5 ,,
period1,sc01,t0162, 291.294095225512 , 271.294095225512 ,,
period1,sc01,t0163, 290 , 270 ,,
period1,sc01,t0164, 288.705904774487 , 268.705904774487 ,,
period1,sc01,t0165, 287.5 , 267.5 ,,
period1,sc01,t0166, 286.464466094067 , 266.464466094067 ,,
period1,sc01,t0167, 285.669872981077 , 265.669872981077 ,,
period1,sc01,t0168, 285.170370868554 , 265.170370868554 ,,
period1,sc01,t0169, 285 , 265 ,,
period1,sc01,t0170, 285.170370868554 , 265.170370868554 ,,
period1,sc01,t0171, 285.669872981077 , 265.669872981077 ,,
period1,sc01,t0172, 286.464466094067 , 266.464466094067 ,,
period1,sc01,t0173, 287.5 , 267.5 ,,
period1,sc01,t0174, 288.705904774487 , 268.705904774487 ,,
period1,sc01,t0175, 290 , 270 ,,
period1,sc01,t0176, 291.294095225512 , 271.294095225512 ,,
period1,sc01,t0177, 292.5 , 272.5 ,,
period1,sc01,t0178, 293.535533905932 , 273.535533905932 ,,
period1,sc01,t0179, 294.330127018922 , 274.330127018922 ,,
period1,sc01,t0180, 294.829629131445 , 274.829629131445 ,,
period1,sc01,t0181, 305 , 285 ,,
period1,sc01,t0182, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0183, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0184, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0185, 302.5 , 282.5 ,,
period1,sc01,t0186, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0187, 300 , 280 ,,
period1,sc01,t0188, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0189, 297.5 , 277.5 ,,
period1,sc01,t0190, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0191, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0192, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0193, 295 , 275 ,,
period1,sc01,t0194, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0195, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0196, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0197, 297.5 , 277.5 ,,
period1,sc01,t0198, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0199, 300 , 280 ,,
period1,sc01,t0200, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0201, 302.5 , 282.5 ,,
period1,sc01,t0202, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0203, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0204, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0205, 305 , 285 ,,
period1,sc01,t0206, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0207, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0208, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0209, 302.5 , 282.5 ,,
period1,sc01,t0210, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0211, 300 , 280 ,,
period1,sc01,t0212, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0213, 297.5 , 277.5 ,,
period1,sc01,t0214, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0215, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0216, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0217, 295 , 275 ,,
period1,sc01,t0218, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0219, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0220, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0221, 297.5 , 277.5 ,,
period1,sc01,t0222, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0223, 300 , 280 ,,
period1,sc01,t0224, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0225, 302.5 , 282.5 ,,
period1,sc01,t0226, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0227, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0228, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0229, 305 , 285 ,,
period1,sc01,t0230, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0231, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0232, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0233, 302.5 , 282.5 ,,
period1,sc01,t0234, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0235, 300 , 280 ,,
period1,sc01,t0236, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0237, 297.5 , 277.5 ,,
period1,sc01,t0238, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0239, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0240, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0241, 295 , 275 ,,
period1,sc01,t0242, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0243, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0244, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0245, 297.5 , 277.5 ,,
period1,sc01,t0246, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0247, 300 , 280 ,,
period1,sc01,t0248, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0249, 302.5 , 282.5 ,,
period1,sc01,t0250, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0251, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0252, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0253, 305 , 285 ,,
period1,sc01,t0254, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0255, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0256, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0257, 302.5 , 282.5 ,,
period1,sc01,t0258, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0259, 300 , 280 ,,
period1,sc01,t0260, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0261, 297.5 , 277.5 ,,
period1,sc01,t0262, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0263, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0264, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0265, 295 , 275 ,,
period1,sc01,t0266, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0267, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0268, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0269, 297.5 , 277.5 ,,
period1,sc01,t0270, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0271, 300 , 280 ,,
period1,sc01,t0272, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0273, 302.5 , 282.5 ,,
period1,sc01,t0274, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0275, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0276, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0277, 305 , 285 ,,
period1,sc01,t0278, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0279, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0280, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0281, 302.5 , 282.5 ,,
period1,sc01,t0282, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0283, 300 , 280 ,,
period1,sc01,t0284, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0285, 297.5 , 277.5 ,,
period1,sc01,t0286, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0287, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0288, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0289, 295 , 275 ,,
period1,sc01,t0290, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0291, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0292, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0293, 297.5 , 277.5 ,,
period1,sc01,t0294, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0295, 300 , 280 ,,
period1,sc01,t0296, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0297, 302.5 , 282.5 ,,
period1,sc01,t0298, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0299, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0300, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0301, 295 , 275 ,,
period1,sc01,t0302, 294.829629131445 , 274.829629131445 ,,
period1,sc01,t0303, 294.330127018922 , 274.330127018922 ,,
period1,sc01,t0304, 293.535533905932 , 273.535533905932 ,,
period1,sc01,t0305, 292.5 , 272.5 ,,
period1,sc01,t0306, 291.294095225512 , 271.294095225512 ,,
period1,sc01,t0307, 290 , 270 ,,
period1,sc01,t0308, 288.705904774487 , 268.705904774487 ,,
period1,sc01,t0309, 287.5 , 267.5 ,,
period1,sc01,t0310, 286.464466094067 , 266.464466094067 ,,
period1,sc01,t0311, 285.669872981077 , 265.669872981077 ,,
period1,sc01,t0312, 285.170370868554 , 265.170370868554 ,,
period1,sc01,t0313, 285 , 265 ,,
period1,sc01,t0314, 285.170370868554 , 265.170370868554 ,,
period1,sc01,t0315, 285.669872981077 , 265.669872981077 ,,
period1,sc01,t0316, 286.464466094067 , 266.464466094067 ,,
period1,sc01,t0317, 287.5 , 267.5 ,,
period1,sc01,t0318, 288.705904774487 , 268.705904774487 ,,
period1,sc01,t0319, 290 , 270 ,,
period1,sc01,t0320, 291.294095225512 , 271.294095225512 ,,
period1,sc01,t0321, 292.5 , 272.5 ,,
period1,sc01,t0322, 293.535533905932 , 273.535533905932 ,,
period1,sc01,t0323, 294.330127018922 , 274.330127018922 ,,
period1,sc01,t0324, 294.829629131445 , 274.829629131445 ,,
period1,sc01,t0325, 295 , 275 ,,
period1,sc01,t0326, 294.829629131445 , 274.829629131445 ,,
period1,sc01,t0327, 294.330127018922 , 274.330127018922 ,,
period1,sc01,t0328, 293.535533905932 , 273.535533905932 ,,
period1,sc01,t0329, 292.5 , 272.5 ,,
period1,sc01,t0330, 291.294095225512 , 271.294095225512 ,,
period1,sc01,t0331, 290 , 270 ,,
period1,sc01,t0332, 288.705904774487 , 268.705904774487 ,,
period1,sc01,t0333, 287.5 , 267.5 ,,
period1,sc01,t0334, 286.464466094067 , 266.464466094067 ,,
period1,sc01,t0335, 285.669872981077 , 265.669872981077 ,,
period1,sc01,t0336, 285.170370868554 , 265.170370868554 ,,
period1,sc01,t0337, 285 , 265 ,,
period1,sc01,t0338, 285.170370868554 , 265.170370868554 ,,
period1,sc01,t0339, 285.669872981077 , 265.669872981077 ,,
period1,sc01,t0340, 286.464466094067 , 266.464466094067 ,,
period1,sc01,t0341, 287.5 , 267.5 ,,
period1,sc01,t0342, 288.705904774487 , 268.705904774487 ,,
period1,sc01,t0343, 290 , 270 ,,
period1,sc01,t0344, 291.294095225512 , 271.294095225512 ,,
period1,sc01,t0345, 292.5 , 272.5 ,,
period1,sc01,t0346, 293.535533905932 , 273.535533905932 ,,
period1,sc01,t0347, 294.330127018922 , 274.330127018922 ,,
period1,sc01,t0348, 294.829629131445 , 274.829629131445 ,,
period1,sc01,t0349, 305 , 285 ,,
period1,sc01,t0350, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0351, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0352, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0353, 302.5 , 282.5 ,,
period1,sc01,t0354, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0355, 300 , 280 ,,
period1,sc01,t0356, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0357, 297.5 , 277.5 ,,
period1,sc01,t0358, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0359, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0360, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0361, 295 , 275 ,,
period1,sc01,t0362, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0363, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0364, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0365, 297.5 , 277.5 ,,
period1,sc01,t0366, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0367, 300 , 280 ,,
period1,sc01,t0368, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0369, 302.5 , 282.5 ,,
period1,sc01,t0370, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0371, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0372, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0373, 305 , 285 ,,
period1,sc01,t0374, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0375, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0376, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0377, 302.5 , 282.5 ,,
period1,sc01,t0378, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0379, 300 , 280 ,,
period1,sc01,t0380, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0381, 297.5 , 277.5 ,,
period1,sc01,t0382, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0383, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0384, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0385, 295 , 275 ,,
period1,sc01,t0386, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0387, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0388, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0389, 297.5 , 277.5 ,,
period1,sc01,t0390, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0391, 300 , 280 ,,
period1,sc01,t0392, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0393, 302.5 , 282.5 ,,
period1,sc01,t0394, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0395, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0396, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0397, 305 , 285 ,,
period1,sc01,t0398, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0399, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0400, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0401, 302.5 , 282.5 ,,
period1,sc01,t0402, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0403, 300 , 280 ,,
period1,sc01,t0404, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0405, 297.5 , 277.5 ,,
period1,sc01,t0406, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0407, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0408, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0409, 295 , 275 ,,
period1,sc01,t0410, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0411, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0412, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0413, 297.5 , 277.5 ,,
period1,sc01,t0414, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0415, 300 , 280 ,,
period1,sc01,t0416, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0417, 302.5 , 282.5 ,,
period1,sc01,t0418, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0419, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0420, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0421, 305 , 285 ,,
period1,sc01,t0422, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0423, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0424, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0425, 302.5 , 282.5 ,,
period1,sc01,t0426, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0427, 300 , 280 ,,
period1,sc01,t0428, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0429, 297.5 , 277.5 ,,
period1,sc01,t0430, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0431, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0432, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0433, 295 , 275 ,,
period1,sc01,t0434, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0435, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0436, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0437, 297.5 , 277.5 ,,
period1,sc01,t0438, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0439, 300 , 280 ,,
period1,sc01,t0440, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0441, 302.5 , 282.5 ,,
period1,sc01,t0442, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0443, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0444, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0445, 305 , 285 ,,
period1,sc01,t0446, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0447, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0448, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0449, 302.5 , 282.5 ,,
period1,sc01,t0450, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0451, 300 , 280 ,,
period1,sc01,t0452, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0453, 297.5 , 277.5 ,,
period1,sc01,t0454, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0455, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0456, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0457, 295 , 275 ,,
period1,sc01,t0458, 295.170370868554 , 275.170370868554 ,,
period1,sc01,t0459, 295.669872981077 , 275.669872981077 ,,
period1,sc01,t0460, 296.464466094067 , 276.464466094067 ,,
period1,sc01,t0461, 297.5 , 277.5 ,,
period1,sc01,t0462, 298.705904774487 , 278.705904774487 ,,
period1,sc01,t0463, 300 , 280 ,,
period1,sc01,t0464, 301.294095225512 , 281.294095225512 ,,
period1,sc01,t0465, 302.5 , 282.5 ,,
period1,sc01,t0466, 303.535533905932 , 283.535533905932 ,,
period1,sc01,t0467, 304.330127018922 , 284.330127018922 ,,
period1,sc01,t0468, 304.829629131445 , 284.829629131445 ,,
period1,sc01,t0469, 295 , 275 ,,
period1,sc01,t0470, 294.829629131445 , 274.829629131445 ,,
period1,sc01,t0471, 294.330127018922 , 274.330127018922 ,,
period1,sc01,t0472, 293.535533905932 , 273.535533905932 ,,
period1,sc01,t0473, 292.5 , 272.5 ,,
period1,sc01,t0474, 291.294095225512 , 271.294095225512 ,,
period1,sc01,t0475, 290 , 270 ,,
