,,,FCRD_Up,FCRD_Down,FCRN_Up,FCRN_Down
period1,sc01,t0074, 0 , 3.36717142023173E-02 , 0 , 3.64324194444301E-02 
period1,sc01,t0075, 4.16789583333243E-04 , 0 , 0 , 0.104535063888874 
period1,sc01,t0076, 0 , 0 , 0 , 0.177228736111096 
period1,sc01,t0077, 0 , 0 , 0 , 0.05066716944443 
period1,sc01,t0078, 0 , 0 , 0.376126569444458 , 0 
period1,sc01,t0079, 0 , 0 , 3.48979694444587E-02 , 0 
period1,sc01,t0080, 0 , 0 , 2.30755666666805E-02 , 0 
period1,sc01,t0081, 0 , 0 , 0 , 4.64795333333195E-02 
period1,sc01,t0082, 0 , 0 , 0.138348136111125 , 0 
period1,sc01,t0083, 0 , 5.05104166666519E-05 , 0 , 6.30641583333189E-02 
period1,sc01,t0084, 0 , 0 , 0 , 0.150824958333319 
period1,sc01,t0085, 0 , 0 , 0.326532075000014 , 0 
period1,sc01,t0086, 0 , 0 , 0.241089030555569 , 0 
period1,sc01,t0087, 0 , 0 , 0 , 0.138467624999985 
period1,sc01,t0088, 0 , 0 , 0 , 0.209353466666652 
period1,sc01,t0089, 0 , 0 , 0 , 8.86037999999856E-02 
period1,sc01,t0090, 0 , 0 , 0 , 0.178238097222208 
period1,sc01,t0091, 0 , 0 , 0 , 3.07297694444302E-02 
period1,sc01,t0092, 0 , 0 , 0.044071238888903 , 0 
period1,sc01,t0093, 0 , 0 , 0 , 7.66681833333189E-02 
period1,sc01,t0094, 0 , 0 , 0.091809469444459 , 0 
period1,sc01,t0095, 0 , 0 , 0.123434069444458 , 0 
period1,sc01,t0096, 0 , 0 , 0.241863283333347 , 0 
period1,sc01,t0097, 0 , 0 , 0 , 7.17276888888746E-02 
period1,sc01,t0098, 0 , 0 , 3.88528055556944E-03 , 0 
period1,sc01,t0099, 0 , 0 , 0.310707072222236 , 0 
period1,sc01,t0100, 0 , 0 , 0 , 0.13539016944443 
period1,sc01,t0101, 0 , 0 , 0 , 4.91463916666523E-02 
period1,sc01,t0102, 0 , 0 , 0.149036022222236 , 0 
period1,sc01,t0103, 0 , 0 , 0 , 4.70308249999858E-02 
period1,sc01,t0104, 0 , 0 , 0 , 5.80468472222075E-02 
period1,sc01,t0105, 0 , 0 , 0 , 0.12852411944443 
period1,sc01,t0106, 0 , 9.3905138888878E-04 , 0.139011797222236 , 0 
period1,sc01,t0107, 0 , 0 , 0 , 0.160176630555541 
period1,sc01,t0108, 0 , 4.58541666666158E-06 , 0 , 0.466472747222208 
period1,sc01,t0109, 0 , 0 , 0.124179347222236 , 0 
period1,sc01,t0110, 0 , 0 , 0.259501183333346 , 0 
period1,sc01,t0111, 0 , 0 , 0.124309413888903 , 0 
period1,sc01,t0112, 0 , 0 , 0 , 2.21976472222079E-02 
period1,sc01,t0113, 0 , 0 , 0 , 1.01664416666522E-02 
period1,sc01,t0114, 0 , 0 , 0 , 2.25838666666524E-02 
period1,sc01,t0115, 0 , 0 , 0.102931680555569 , 0 
period1,sc01,t0116, 0 , 0 , 0.145138330555569 , 0 
period1,sc01,t0117, 0 , 0 , 4.84149500000142E-02 , 0 
period1,sc01,t0118, 0 , 0 , 0 , 6.77901694444301E-02 
period1,sc01,t0119, 0 , 0 , 0 , 9.04698944444302E-02 
period1,sc01,t0120, 1.58736180555545E-03 , 0 , 0 , 0.140609311111096 
period1,sc01,t0121, 1.49886597222207E-03 , 0 , 0 , 0.135450541666652 
period1,sc01,t0122, 0 , 0 , 0 , 0.229030299999986 
period1,sc01,t0123, 0 , 0 , 8.75791444444586E-02 , 0 
period1,sc01,t0124, 0 , 0 , 0.259876775000014 , 0 
period1,sc01,t0125, 0 , 0 , 0.379493347222236 , 0 
period1,sc01,t0126, 0 , 0 , 0.33136789166668 , 0 
period1,sc01,t0127, 0 , 0 , 0 , 8.30473166666523E-02 
period1,sc01,t0128, 9.337513888888E-04 , 0 , 8.23890916666808E-02 , 0 
period1,sc01,t0129, 0 , 4.35211319444417E-03 , 0 , 2.08281944444299E-02 
period1,sc01,t0130, 0 , 0 , 0.410009644444458 , 0 
period1,sc01,t0131, 0 , 0 , 0 , 0.116213458333319 
period1,sc01,t0132, 0 , 0 , 0 , 0.42286526944443 
period1,sc01,t0133, 0 , 0 , 0 , 0.276974866666652 
period1,sc01,t0134, 0 , 0 , 0.206464758333347 , 0 
period1,sc01,t0135, 0 , 0 , 0 , 1.41917777776332E-03 
period1,sc01,t0136, 0 , 0 , 0 , 0.115908691666652 
period1,sc01,t0137, 0 , 0 , 0 , 0.303677888888874 
period1,sc01,t0138, 0 , 1.79999999999967E-04 , 0 , 0.385653183333319 
period1,sc01,t0139, 0 , 0 , 0 , 0.23053730555554 
period1,sc01,t0140, 0 , 3.56606944444377E-04 , 0.337648108333347 , 0 
period1,sc01,t0141, 0 , 0 , 0.428956525000014 , 0 
period1,sc01,t0142, 8.46102083333216E-04 , 0 , 0.387900647222236 , 0 
period1,sc01,t0143, 1.38707708333302E-03 , 0 , 0 , 6.94907444444301E-02 
period1,sc01,t0144, 0 , 3.35668749999933E-04 , 0.042232450000014 , 0 
period1,sc01,t0145, 0 , 0 , 0 , 0.118171955555541 
period1,sc01,t0146, 2.36256562681987E-06 , 0 , 0 , 0.33846839444443 
period1,sc01,t0147, 0 , 1.71252777777763E-03 , 0.255200702777792 , 0 
period1,sc01,t0148, 0 , 0 , 0.298708511111125 , 0 
period1,sc01,t0149, 0 , 0 , 0 , 5.12499388888745E-02 
period1,sc01,t0150, 0 , 0 , 7.85154388889032E-02 , 0 
period1,sc01,t0151, 0 , 1.92048611110938E-05 , 0 , 9.18480194444301E-02 
period1,sc01,t0152, 9.42222222220401E-06 , 0 , 8.54246666668088E-03 , 0 
period1,sc01,t0153, 1.41083333333247E-05 , 0 , 0 , 0.205027813888874 
period1,sc01,t0154, 3.28472222221382E-07 , 0 , 3.50935777777919E-02 , 0 
period1,sc01,t0155, 0 , 0 , 0 , 0.129999574999985 
period1,sc01,t0156, 0 , 0 , 0 , 0.278018527777765 
period1,sc01,t0157, 0 , 0 , 0.257883563888902 , 0 
period1,sc01,t0158, 0 , 0 , 0.130010833333348 , 0 
period1,sc01,t0159, 0 , 0 , 0 , 6.22593444444302E-02 
period1,sc01,t0160, 0 , 0 , 2.97722638889033E-02 , 0 
period1,sc01,t0161, 0 , 0 , 8.78638472222365E-02 , 0 
period1,sc01,t0162, 0 , 0 , 0 , 6.53559583333188E-02 
period1,sc01,t0163, 0 , 0 , 0.140273627777791 , 0 
period1,sc01,t0164, 1.01576388888835E-05 , 0 , 0.204190136111125 , 0 
period1,sc01,t0165, 0 , 0 , 0.107899869444458 , 0 
period1,sc01,t0166, 0 , 0 , 9.05858500000144E-02 , 0 
period1,sc01,t0167, 0 , 0 , 2.85856861111254E-02 , 0 
period1,sc01,t0168, 0 , 2.32213194444424E-04 , 9.01700055555695E-02 , 0 
period1,sc01,t0169, 0 , 0 , 0.531266413888901 , 0 
period1,sc01,t0170, 1.34539585244478E-03 , 0 , 0.54884654166668 , 0 
period1,sc01,t0171, 0 , 0 , 0 , 0.342556627777763 
period1,sc01,t0172, 0 , 0 , 0 , 0.453458530555541 
period1,sc01,t0173, 0 , 0 , 0 , 0.511628536111096 
period1,sc01,t0174, 0 , 0 , 0 , 0.130092349999985 
period1,sc01,t0175, 0 , 0 , 0.153367158333347 , 0 
period1,sc01,t0176, 0 , 0 , 2.58319861111246E-02 , 0 
period1,sc01,t0177, 0 , 1.24574305555534E-04 , 0 , 0.140954649999985 
period1,sc01,t0178, 0 , 0 , 0 , 2.38622277777636E-02 
period1,sc01,t0179, 0 , 0 , 0.175031802777791 , 0 
period1,sc01,t0180, 0 , 0 , 0 , 7.41435499999856E-02 
period1,sc01,t0181, 0 , 0 , 0.15905786666668 , 0 
period1,sc01,t0182, 0 , 0 , 0 , 0.259305711111097 
period1,sc01,t0183, 0 , 0 , 8.06722472222364E-02 , 0 
period1,sc01,t0184, 7.84260855061967E-04 , 0 , 0.509054380555569 , 0 
period1,sc01,t0185, 0 , 0 , 0.365555472222236 , 0 
period1,sc01,t0186, 0 , 7.75356944444335E-04 , 0.259646294444458 , 0 
period1,sc01,t0187, 0 , 0 , 0 , 0.227814052777763 
period1,sc01,t0188, 0 , 0 , 0 , 0.337677327777763 
period1,sc01,t0189, 0 , 0 , 0 , 0.194862961111096 
period1,sc01,t0190, 0 , 0 , 0 , 5.89836388888746E-02 
period1,sc01,t0191, 0 , 0 , 0 , 0.13337219444443 
period1,sc01,t0192, 0 , 0 , 0.143589850000014 , 0 
period1,sc01,t0193, 1.08023611111063E-04 , 0 , 0.225754733333347 , 0 
period1,sc01,t0194, 0 , 0 , 0 , 0.305785997222208 
period1,sc01,t0195, 0 , 4.81558948567523E-04 , 0 , 5.61247305555412E-02 
period1,sc01,t0196, 0 , 0 , 0.318920894444458 , 0 
period1,sc01,t0197, 0 , 0 , 0.284994802777792 , 0 
period1,sc01,t0198, 0 , 0 , 3.17267527777919E-02 , 0 
period1,sc01,t0199, 0 , 5.27020833333042E-05 , 0 , 0.222353633333319 
period1,sc01,t0200, 0 , 2.73049361111098E-02 , 0 , 0.141911649999985 
period1,sc01,t0201, 4.83315972222154E-04 , 0 , 0.154785433333347 , 0 
period1,sc01,t0202, 9.09722222214921E-08 , 0 , 0 , 0.224348466666652 
period1,sc01,t0203, 0 , 0 , 0 , 0.184194224999985 
period1,sc01,t0204, 3.58929861111054E-04 , 0 , 0 , 0.18782156944443 
period1,sc01,t0205, 4.61251388888786E-04 , 0 , 2.23644222222362E-02 , 0 
period1,sc01,t0206, 0 , 0 , 0.317735461111125 , 0 
period1,sc01,t0207, 0 , 0 , 0 , 0.093516724999986 
period1,sc01,t0208, 0 , 0 , 0 , 0.181992011111096 
period1,sc01,t0209, 0 , 0 , 0 , 0.204548736111096 
period1,sc01,t0210, 0 , 0 , 0 , 0.116815416666652 
period1,sc01,t0211, 6.20124999999887E-05 , 0 , 0 , 1.78996527777633E-02 
period1,sc01,t0212, 0 , 2.65549999999974E-04 , 3.74476000000144E-02 , 0 
period1,sc01,t0213, 1.10513888888842E-04 , 0 , 0 , 0.129150822222208 
period1,sc01,t0214, 1.12867395833326E-02 , 0 , 0.154867813888903 , 0 
period1,sc01,t0215, 0 , 0 , 0 , 0.283001158333319 
period1,sc01,t0216, 0 , 0 , 0 , 0.159707283333319 
period1,sc01,t0217, 0 , 0 , 0.128870586111125 , 0 
period1,sc01,t0218, 0 , 0 , 6.46718055556973E-03 , 0 
period1,sc01,t0219, 0 , 0 , 7.80434138889033E-02 , 0 
period1,sc01,t0220, 0 , 0 , 2.01264500000142E-02 , 0 
period1,sc01,t0221, 0 , 0 , 0.512988908333347 , 0 
period1,sc01,t0222, 0 , 0 , 0.242186238888902 , 0 
period1,sc01,t0223, 0 , 0 , 0 , 0.153674188888874 
period1,sc01,t0224, 0 , 1.03853263888875E-03 , 0.154391122222234 , 0 
period1,sc01,t0225, 0 , 1.29434791666643E-03 , 0 , 0.161079599999985 
period1,sc01,t0226, 0 , 0 , 0.364271125000014 , 0 
period1,sc01,t0227, 0 , 0 , 0 , 0.162424016666652 
period1,sc01,t0228, 0 , 0 , 0 , 0.167041755555541 
period1,sc01,t0229, 0 , 0 , 0 , 6.24985833333191E-02 
period1,sc01,t0230, 1.55417500555909E-04 , 0 , 0.171657872222236 , 0 
period1,sc01,t0231, 0 , 3.36444444444371E-04 , 0.330288494444458 , 0 
period1,sc01,t0232, 0 , 0 , 0 , 0.209459694444429 
period1,sc01,t0233, 0 , 0 , 0 , 0.193928583333318 
period1,sc01,t0234, 0 , 0 , 0 , 0.187022913888874 
period1,sc01,t0235, 0 , 0 , 3.47077611111252E-02 , 0 
period1,sc01,t0236, 0 , 0 , 0 , 8.15121222222079E-02 
period1,sc01,t0237, 0 , 0 , 0 , 0.155280549999985 
period1,sc01,t0238, 0 , 0 , 1.76639416666812E-02 , 0 
period1,sc01,t0239, 0 , 0 , 0 , 0.022464899999986 
period1,sc01,t0240, 1.10547291666645E-03 , 0 , 0 , 0.154438738888875 
period1,sc01,t0241, 8.97597222222051E-05 , 0 , 0 , 0.04518141944443 
period1,sc01,t0242, 6.78948899938827E-03 , 0 , 4.33703555555697E-02 , 0 
period1,sc01,t0243, 6.40125180615637E-04 , 0 , 0.318238113888903 , 0 
period1,sc01,t0244, 0 , 0 , 0.113351208333347 , 0 
period1,sc01,t0245, 0 , 0 , 0 , 0.373389733333319 
period1,sc01,t0246, 0 , 0 , 0.29250578055557 , 0 
period1,sc01,t0247, 0 , 0 , 0 , 0.190887047222208 
period1,sc01,t0248, 0 , 0 , 1.39450194444587E-02 , 0 
period1,sc01,t0249, 0 , 0 , 1.00475583333477E-02 , 0 
period1,sc01,t0250, 0 , 0 , 0 , 0.10254124444443 
period1,sc01,t0251, 0 , 0 , 0.271517638888902 , 0 
period1,sc01,t0252, 0 , 0 , 0.152218358333347 , 0 
period1,sc01,t0253, 0 , 0 , 0 , 0.686855736111099 
period1,sc01,t0254, 0 , 0 , 0 , 0.326609249999985 
period1,sc01,t0255, 0 , 0 , 4.78071777777924E-02 , 0 
period1,sc01,t0256, 4.53610825529336E-06 , 0 , 9.06273944444587E-02 , 0 
period1,sc01,t0257, 0 , 5.91616666666606E-04 , 0.26077509166668 , 0 
period1,sc01,t0258, 0 , 6.32516666666558E-04 , 4.04302277777918E-02 , 0 
period1,sc01,t0259, 0 , 0 , 0 , 5.95849916666524E-02 
period1,sc01,t0260, 0 , 0 , 0 , 7.99602138888746E-02 
period1,sc01,t0261, 0 , 0 , 0.28689786666668 , 0 
period1,sc01,t0262, 0 , 0 , 0.632656300000008 , 0 
period1,sc01,t0263, 0 , 0 , 0.236640088888902 , 0 
period1,sc01,t0264, 0 , 0 , 0.222246069444458 , 0 
period1,sc01,t0265, 0 , 0 , 0.025516202777792 , 0 
period1,sc01,t0266, 0 , 0 , 5.18261750000138E-02 , 0 
period1,sc01,t0267, 0 , 0 , 0.156484800000013 , 0 
period1,sc01,t0268, 0 , 0 , 0.773847197222233 , 0 
period1,sc01,t0269, 0 , 0 , 0.49108781666668 , 0 
period1,sc01,t0270, 0 , 0 , 0 , 0.155609147222208 
period1,sc01,t0271, 0 , 0 , 0 , 0.342810247222208 
period1,sc01,t0272, 0 , 0 , 0 , 0.122204713888874 
period1,sc01,t0273, 0 , 0 , 0 , 4.22610416666539E-02 
period1,sc01,t0274, 0 , 0 , 0 , 0.456254880555541 
period1,sc01,t0275, 0 , 2.3386527777773E-04 , 0 , 0.583386238888876 
period1,sc01,t0276, 0 , 1.3359236111108E-04 , 0 , 0.268719016666652 
period1,sc01,t0277, 0 , 0 , 0 , 0.169203236111096 
period1,sc01,t0278, 0 , 0 , 0 , 0.273888727777764 
period1,sc01,t0279, 0 , 0 , 0.170585808333347 , 0 
period1,sc01,t0280, 4.26658322903459E-05 , 0 , 0 , 0.262873283333318 
period1,sc01,t0281, 0 , 1.34346604166659E-02 , 1.05967444444589E-02 , 0 
period1,sc01,t0282, 0 , 1.7469347222221E-03 , 7.36420888889032E-02 , 0 
period1,sc01,t0283, 0 , 0 , 0 , 0.114991258333319 
period1,sc01,t0284, 0 , 0 , 0 , 0.144506736111096 
period1,sc01,t0285, 0 , 1.85416666666308E-07 , 0 , 0.127324836111096 
period1,sc01,t0286, 5.23022222222116E-04 , 0 , 0.213633997222236 , 0 
period1,sc01,t0287, 0 , 0 , 0.23387216666668 , 0 
period1,sc01,t0288, 0 , 0 , 0.301144050000013 , 0 
period1,sc01,t0289, 0 , 9.85946527777674E-04 , 5.46402916666812E-02 , 0 
period1,sc01,t0290, 0 , 0 , 0 , 7.14620472222082E-02 
period1,sc01,t0291, 1.75642638888856E-03 , 0 , 0.427724672222234 , 0 
period1,sc01,t0292, 1.7129464409792E-03 , 0 , 0 , 7.83057944444301E-02 
period1,sc01,t0293, 4.71624999999874E-05 , 0 , 0 , 0.124515791666652 
period1,sc01,t0294, 0 , 6.32970833333238E-04 , 2.46849527777921E-02 , 0 
period1,sc01,t0295, 0 , 2.16789374999976E-03 , 0 , 0.205639038888874 
period1,sc01,t0296, 4.26229166666441E-05 , 0 , 0 , 0.136297994444429 
period1,sc01,t0297, 0 , 1.69027777777546E-06 , 0 , 0.22505226944443 
period1,sc01,t0298, 0 , 0 , 0 , 0.041069397222208 
period1,sc01,t0299, 0 , 0 , 0 , 9.99625638888744E-02 
period1,sc01,t0300, 8.69163194444326E-04 , 0 , 0 , 0.227373811111096 
period1,sc01,t0301, 0 , 7.87048611110958E-05 , 0 , 0.028218608333319 
period1,sc01,t0302, 0 , 0 , 0 , 5.06200833331906E-03 
period1,sc01,t0303, 0 , 0 , 1.50437777777916E-02 , 0 
period1,sc01,t0304, 2.65144806692765E-03 , 0 , 0.208874400000014 , 0 
period1,sc01,t0305, 3.3151388888882E-04 , 0 , 0 , 9.48433277777635E-02 
period1,sc01,t0306, 0 , 2.31892361111071E-04 , 0 , 0.295299336111097 
period1,sc01,t0307, 0 , 0 , 0 , 0.470390758333321 
period1,sc01,t0308, 0 , 0 , 0 , 7.61366916666521E-02 
period1,sc01,t0309, 1.89513888888745E-06 , 0 , 8.08342944444587E-02 , 0 
period1,sc01,t0310, 0 , 0 , 0.169696786111125 , 0 
period1,sc01,t0311, 0 , 1.88552361111098E-03 , 0 , 0.115153972222208 
period1,sc01,t0312, 2.68138284722209E-02 , 0 , 0 , 0.118275486111097 
period1,sc01,t0313, 2.21687499999953E-05 , 0 , 9.93936305555698E-02 , 0 
period1,sc01,t0314, 0 , 0 , 6.68375166666803E-02 , 0 
period1,sc01,t0315, 0 , 0 , 0.162928463888903 , 0 
period1,sc01,t0316, 0 , 0 , 0.404137844444458 , 0 
period1,sc01,t0317, 0 , 0 , 0.165895561111125 , 0 
period1,sc01,t0318, 0 , 0 , 0 , 0.200532619444429 
period1,sc01,t0319, 0 , 0 , 1.80004861111254E-02 , 0 
period1,sc01,t0320, 0 , 1.92747166666659E-02 , 0 , 0.168166222222207 
period1,sc01,t0321, 4.03918749999954E-04 , 0 , 0 , 0.314448949999985 
period1,sc01,t0322, 7.7350694444436E-04 , 0 , 0 , 0.130186133333318 
period1,sc01,t0323, 0 , 6.18701388888739E-05 , 0 , 6.21732305555414E-02 
period1,sc01,t0324, 0 , 0 , 6.35449972222362E-02 , 0 
period1,sc01,t0325, 6.9451388888823E-06 , 0 , 2.77779555555697E-02 , 0 
period1,sc01,t0326, 0 , 0 , 5.97277611111253E-02 , 0 
period1,sc01,t0327, 0 , 0 , 0.113843588888903 , 0 
period1,sc01,t0328, 7.46241593953097E-05 , 0 , 6.71360472222364E-02 , 0 
period1,sc01,t0329, 6.64887013888835E-03 , 0 , 0 , 0.114208163888874 
period1,sc01,t0330, 0 , 8.74333055555478E-03 , 0 , 0.176504655555541 
period1,sc01,t0331, 1.53984687499992E-02 , 0 , 3.00309500000143E-02 , 0 
period1,sc01,t0332, 7.05076388888785E-05 , 0 , 0.248313725000014 , 0 
period1,sc01,t0333, 0 , 2.87652083333285E-04 , 0 , 0.063871861111097 
period1,sc01,t0334, 0 , 0 , 0 , 8.27387611110968E-02 
period1,sc01,t0335, 0 , 0 , 4.32119388889032E-02 , 0 
period1,sc01,t0336, 0 , 0 , 0.293806988888903 , 0 
period1,sc01,t0337, 0 , 0 , 0.273926041666679 , 0 
period1,sc01,t0338, 0 , 0 , 0.509604880555568 , 0 
period1,sc01,t0339, 0 , 0 , 0 , 0.29873691944443 
period1,sc01,t0340, 0 , 2.62740845774731E-07 , 0 , 8.08305305555412E-02 
period1,sc01,t0341, 0 , 0 , 3.58469305555699E-02 , 0 
period1,sc01,t0342, 0 , 0 , 0 , 0.424279922222208 
period1,sc01,t0343, 0 , 0 , 0 , 0.178077772222207 
period1,sc01,t0344, 0 , 0 , 0 , 0.262046108333319 
period1,sc01,t0345, 0 , 0 , 9.34184472222364E-02 , 0 
period1,sc01,t0346, 3.6912430555548E-04 , 0 , 0.265155102777792 , 0 
period1,sc01,t0347, 1.49765277777732E-04 , 0 , 0 , 3.75938388888748E-02 
period1,sc01,t0348, 0 , 0 , 0 , 3.91059333333192E-02 
period1,sc01,t0349, 0 , 1.52023611111083E-04 , 0 , 0.11111629444443 
period1,sc01,t0350, 0 , 2.23388918213109E-03 , 5.39982638889035E-02 , 0 
period1,sc01,t0351, 1.93715091560828E-04 , 0 , 0.101782713888903 , 0 
period1,sc01,t0352, 0 , 0 , 0 , 0.103619816666652 
period1,sc01,t0353, 0 , 0 , 0.292756197222235 , 0 
period1,sc01,t0354, 0 , 0 , 0.255840872222235 , 0 
period1,sc01,t0355, 0 , 0 , 0 , 0.154221833333318 
period1,sc01,t0356, 0 , 4.18888888888475E-06 , 0 , 5.08650888888749E-02 
period1,sc01,t0357, 0 , 0 , 0 , 0.142940413888874 
period1,sc01,t0358, 0 , 2.77777777767261E-09 , 0 , 9.54101666666523E-02 
period1,sc01,t0359, 0.063327848611109 , 0 , 8.24592750000142E-02 , 0 
period1,sc01,t0360, 2.73343104166648E-02 , 0 , 0.191194088888902 , 0 
period1,sc01,t0361, 4.77706944444379E-04 , 0 , 1.63555611111253E-02 , 0 
period1,sc01,t0362, 0 , 4.42534804234837E-04 , 0 , 4.78405499999855E-02 
period1,sc01,t0363, 0 , 2.49200833333317E-03 , 0 , 0.123971241666652 
period1,sc01,t0364, 0 , 0 , 5.94232222223648E-03 , 0 
period1,sc01,t0365, 0 , 0 , 0 , 2.15346694444301E-02 
period1,sc01,t0366, 0 , 0 , 0 , 0.290090711111096 
period1,sc01,t0367, 0 , 7.16131944444341E-05 , 0.125378963888903 , 0 
period1,sc01,t0368, 0 , 3.64220833333268E-04 , 0.147455463888903 , 0 
period1,sc01,t0369, 4.88787499999919E-04 , 0 , 0.054936541666681 , 0 
period1,sc01,t0370, 0 , 0 , 0.317185622222236 , 0 
period1,sc01,t0371, 4.42141041666617E-03 , 0 , 0.399369347222236 , 0 
period1,sc01,t0372, 0 , 0 , 0.490819102777791 , 0 
period1,sc01,t0373, 0 , 0 , 0.089776791666681 , 0 
period1,sc01,t0374, 7.50437512152338E-06 , 0 , 6.53836027777918E-02 , 0 
period1,sc01,t0375, 0 , 0 , 0 , 0.121233952777763 
