,,,FCRD_Up,FCRD_Down,FCRN_Up,FCRN_Down
period1,sc01,t0109, 1.53730340963856E-02 , 1.61635223959887E-02 , 0.211473581217391 , 0.211473581217391 
period1,sc01,t0110, 1.54640775524957E-02 , 1.60929104099572E-02 , 0.215155198692403 , 0.215155198692403 
period1,sc01,t0111, 0.01496270848537 , 1.61386768334771E-02 , 0.233830456939356 , 0.233830456939356 
period1,sc01,t0112, 4.09515028053863E-02 , 1.56667012448559E-02 , 0.233816560208248 , 0.233816560208248 
period1,sc01,t0113, 3.25871213725817E-02 , 1.56739575514051E-02 , 0.243242646240133 , 0.243242646240133 
period1,sc01,t0114, 3.76256629388343E-02 , 1.20185315798493E-02 , 0.243413690721649 , 0.243413690721649 
period1,sc01,t0115, 0.115590402603991 , 1.42650721812886E-02 , 0.252816310323123 , 0.252816310323123 
period1,sc01,t0116, 0.116145549120731 , 1.41218668681507E-02 , 0.253886140206186 , 0.253886140206186 
period1,sc01,t0117, 8.61424912073047E-02 , 1.41179884075343E-02 , 0.253280062916666 , 0.253280062916666 
period1,sc01,t0118, 4.66382093707665E-02 , 1.48976735714286E-02 , 0.2429106328125 , 0.2429106328125 
period1,sc01,t0119, 4.39961946524064E-02 , 0.016041596188794 , 0.242862968229166 , 0.242862968229166 
period1,sc01,t0120, 4.40390163101605E-02 , 1.96802038834789E-02 , 0.2450269403125 , 0.2450269403125 
period1,sc01,t0121, 6.64110894474153E-02 , 3.90672295844156E-02 , 0.13127648121616 , 0.13127648121616 
period1,sc01,t0122, 2.83363503158348E-02 , 3.84312493595218E-02 , 0.129655293 , 0.129655293 
period1,sc01,t0123, 2.85309082593583E-02 , 3.84742329632792E-02 , 0.130959396 , 0.130959396 
period1,sc01,t0124, 0.030746439657754 , 5.89497408730158E-02 , 0.1316800845 , 0.1316800845 
period1,sc01,t0125, 2.69601282878788E-02 , 2.75644111003659E-02 , 0.134602722162162 , 0.134602722162162 
period1,sc01,t0126, 2.70280719848485E-02 , 2.65407469185433E-02 , 0.139714426666666 , 0.139714426666666 
period1,sc01,t0127, 0.126203581907309 , 3.36288085397096E-02 , 0.162457105958334 , 0.162457105958334 
period1,sc01,t0128, 0.128473129768271 , 3.74557879188713E-02 , 0.19375653125 , 0.19375653125 
period1,sc01,t0129, 0.133073399286987 , 2.47832677771126E-02 , 0.23493873125 , 0.23493873125 
period1,sc01,t0130, 0.133552594028521 , 3.67752688095238E-02 , 0.193994854166666 , 0.193994854166666 
period1,sc01,t0131, 0.126703167914438 , 0.036720795 , 0.1870930225 , 0.1870930225 
period1,sc01,t0132, 0.141973554590909 , 3.67861635714286E-02 , 0.174355472198089 , 0.174355472198089 
period1,sc01,t0133, 0.12533695311943 , 3.66881107142858E-02 , 0.178151146666666 , 0.178151146666666 
period1,sc01,t0134, 0.125124883957219 , 3.66346456790124E-02 , 0.174963339333334 , 0.174963339333334 
period1,sc01,t0135, 0.100558710641711 , 3.66507457160494E-02 , 0.165721176625 , 0.165721176625 
period1,sc01,t0136, 0.106618305826162 , 3.60779448369566E-02 , 0.1656768485625 , 0.1656768485625 
period1,sc01,t0137, 0.091516 , 5.30572887213404E-02 , 0.165361785666666 , 0.165361785666666 
period1,sc01,t0138, 8.15239284580967E-02 , 3.70522782186949E-02 , 0.165142528583334 , 0.165142528583334 
period1,sc01,t0139, 3.19810728737569E-02 , 2.50535944761905E-02 , 0.157483783333334 , 0.157483783333334 
period1,sc01,t0140, 2.83660375511771E-02 , 2.40941360190218E-02 , 0.140136639545834 , 0.140136639545834 
period1,sc01,t0141, 6.62375993313253E-02 , 2.59262649047619E-02 , 0.136783464362806 , 0.136783464362806 
period1,sc01,t0142, 0.066677537692771 , 3.73246472663139E-02 , 0.1390170938125 , 0.1390170938125 
period1,sc01,t0143, 7.16892665909091E-02 , 3.72439453262787E-02 , 0.1390170938125 , 0.1390170938125 
period1,sc01,t0144, 2.69115970757576E-02 , 2.80952044632958E-02 , 0.13947352739202 , 0.13947352739202 
period1,sc01,t0145, 1.32666131336898E-02 , 3.20944401388432E-02 , 0.153698071565217 , 0.153698071565217 
period1,sc01,t0146, 1.31536490421687E-02 , 3.63545804519865E-02 , 0.1597053574125 , 0.1597053574125 
period1,sc01,t0147, 1.31797549518073E-02 , 4.44566132676653E-02 , 0.159475207575 , 0.159475207575 
period1,sc01,t0148, 1.27968288123925E-02 , 2.84277900709509E-02 , 0.1608625076125 , 0.1608625076125 
period1,sc01,t0149, 1.25375456282272E-02 , 3.85149483981693E-02 , 0.1528561785 , 0.1528561785 
period1,sc01,t0150, 1.19189362048193E-02 , 2.84014140599124E-02 , 0.153412954434783 , 0.153412954434783 
period1,sc01,t0151, 1.30832628770054E-02 , 0.014221932648702 , 0.1720783235 , 0.1720783235 
period1,sc01,t0152, 3.09503080641711E-02 , 1.30670389481481E-02 , 0.1777960518 , 0.1777960518 
period1,sc01,t0153, 1.62831253983957E-02 , 1.33870548307591E-02 , 0.1777960518 , 0.1777960518 
period1,sc01,t0154, 2.13036159144385E-02 , 1.35862493808353E-02 , 0.1777960518 , 0.1777960518 
period1,sc01,t0155, 1.40635695882353E-02 , 1.34204086076366E-02 , 0.1777960518 , 0.1777960518 
period1,sc01,t0156, 1.50149391657754E-02 , 1.43254635261255E-02 , 0.1738958289 , 0.1738958289 
period1,sc01,t0157, 1.24390438074866E-02 , 1.45332669682514E-02 , 0.18483640125 , 0.18483640125 
period1,sc01,t0158, 1.24413326203208E-02 , 1.46816994109432E-02 , 0.1848101284375 , 0.1848101284375 
period1,sc01,t0159, 2.56970330213904E-02 , 1.82763268895826E-02 , 0.18022002925 , 0.18022002925 
period1,sc01,t0160, 2.55350130567986E-02 , 1.79054611193294E-02 , 0.18022002925 , 0.18022002925 
period1,sc01,t0161, 2.35158970655339E-02 , 1.75813962292161E-02 , 0.179462416875 , 0.179462416875 
period1,sc01,t0162, 2.20047814200596E-02 , 0.01536243 , 0.166283258477993 , 0.166283258477993 
period1,sc01,t0163, 0.0343935 , 0.052984592010582 , 0.16862865545 , 0.16862865545 
period1,sc01,t0164, 0.0343935 , 3.61384310989199E-02 , 0.169776178332662 , 0.169776178332662 
period1,sc01,t0165, 3.19777608338663E-02 , 2.60154483519553E-02 , 0.1728201721875 , 0.1728201721875 
period1,sc01,t0166, 2.93240599053357E-02 , 2.60199316759777E-02 , 0.17817207022472 , 0.17817207022472 
period1,sc01,t0167, 2.63428460855615E-02 , 2.60336620864198E-02 , 0.17457567375 , 0.17457567375 
period1,sc01,t0168, 0.025731784130809 , 2.84594364345473E-02 , 0.1709548025 , 0.1709548025 
period1,sc01,t0169, 5.71525114027538E-02 , 7.70857093023256E-02 , 0.130720072992701 , 0.130720072992701 
period1,sc01,t0170, 5.82789179432014E-02 , 7.70667352941176E-02 , 0.130728554070474 , 0.130728554070474 
period1,sc01,t0171, 2.80341409090909E-02 , 8.34710204599257E-02 , 0.130728554070474 , 0.130728554070474 
period1,sc01,t0172, 2.79733295454546E-02 , 0.100053534836066 , 0.13180354185756 , 0.13180354185756 
period1,sc01,t0173, 2.53941157487091E-02 , 9.19547872612551E-02 , 0.134834970074813 , 0.134834970074813 
period1,sc01,t0174, 6.22483396729776E-02 , 8.85976469072165E-02 , 0.131148236259229 , 0.131148236259229 
period1,sc01,t0175, 6.23382041308089E-02 , 7.41017734177215E-02 , 0.128964586507293 , 0.128964586507293 
period1,sc01,t0176, 6.45318818181818E-02 , 7.06424423963134E-02 , 0.1360935 , 0.1360935 
period1,sc01,t0177, 6.45580227272727E-02 , 7.07271757137822E-02 , 0.137223759693054 , 0.137223759693054 
period1,sc01,t0178, 6.42104181818182E-02 , 6.88090467483257E-02 , 0.134894794603302 , 0.134894794603302 
period1,sc01,t0179, 6.37433181818182E-02 , 6.90942027229468E-02 , 0.134783880386629 , 0.134783880386629 
period1,sc01,t0180, 6.47155636363637E-02 , 6.92510385089884E-02 , 0.134634853581322 , 0.134634853581322 
period1,sc01,t0181, 6.25415545611015E-02 , 7.37961416108566E-02 , 0.132549691738595 , 0.132549691738595 
period1,sc01,t0182, 6.23982849397591E-02 , 7.34195739337328E-02 , 0.135785310292326 , 0.135785310292326 
period1,sc01,t0183, 6.40454727272728E-02 , 7.35583093937258E-02 , 0.135950349375 , 0.135950349375 
period1,sc01,t0184, 6.78783725850966E-02 , 7.71810037010927E-02 , 0.135950349375 , 0.135950349375 
period1,sc01,t0185, 6.60689505343511E-02 , 7.41455130792903E-02 , 0.14742637961926 , 0.14742637961926 
period1,sc01,t0186, 6.53272625954199E-02 , 5.42318126542123E-02 , 0.1377 , 0.1377 
period1,sc01,t0187, 3.19900575572519E-02 , 1.66875379307389E-02 , 0.151778454092921 , 0.151778454092921 
period1,sc01,t0188, 3.56107266412213E-02 , 1.93953664495114E-02 , 0.138420152198421 , 0.138420152198421 
period1,sc01,t0189, 3.26415975272555E-02 , 1.95732526763777E-02 , 0.1380213 , 0.1380213 
period1,sc01,t0190, 2.27119541602465E-02 , 1.95215036610879E-02 , 0.1380213 , 0.1380213 
period1,sc01,t0191, 1.46993277797576E-02 , 1.95558728354032E-02 , 0.138441638964051 , 0.138441638964051 
period1,sc01,t0192, 1.45984758308157E-02 , 2.03457176007005E-02 , 0.140187251308901 , 0.140187251308901 
period1,sc01,t0193, 0.0115125 , 1.66204483240224E-02 , 0.233016403695652 , 0.233016403695652 
period1,sc01,t0194, 0.0115125 , 1.66628966480447E-02 , 0.24027436546875 , 0.24027436546875 
period1,sc01,t0195, 0.0115125 , 1.67400754189944E-02 , 0.2319236296875 , 0.2319236296875 
period1,sc01,t0196, 0.0115125 , 2.00312960072297E-02 , 0.2368818715625 , 0.2368818715625 
period1,sc01,t0197, 0.0115125 , 2.00071587249425E-02 , 0.232844016521739 , 0.232844016521739 
period1,sc01,t0198, 1.18547442340791E-02 , 2.00071587249425E-02 , 0.24723309609375 , 0.24723309609375 
period1,sc01,t0199, 1.27373626290877E-02 , 1.71034529837252E-02 , 0.394901775 , 0.394901775 
period1,sc01,t0200, 0.013632206863167 , 1.70394079855406E-02 , 0.5180625 , 0.5180625 
period1,sc01,t0201, 0.013639745390223 , 0.017342341457244 , 0.5180625 , 0.5180625 
period1,sc01,t0202, 1.36940901322799E-02 , 1.73088186776305E-02 , 0.548946032608696 , 0.548946032608696 
period1,sc01,t0203, 1.48394346928812E-02 , 1.71973974696024E-02 , 0.755119891304348 , 0.755119891304348 
period1,sc01,t0204, 1.51406818181819E-02 , 1.53979214590864E-02 , 0.556063760869565 , 0.556063760869565 
period1,sc01,t0205, 1.79947967914439E-02 , 1.50963189286888E-02 , 0.773637997826087 , 0.773637997826087 
period1,sc01,t0206, 1.51263168449198E-02 , 1.54525897551758E-02 , 0.8115353125 , 0.8115353125 
period1,sc01,t0207, 1.79484184491979E-02 , 1.71335100768574E-02 , 0.922175234374999 , 0.922175234374999 
period1,sc01,t0208, 3.60594349236641E-02 , 1.63314249472852E-02 , 0.953786640625 , 0.953786640625 
period1,sc01,t0209, 3.96891240458015E-02 , 0.014553319987775 , 0.922175234374999 , 0.922175234374999 
period1,sc01,t0210, 4.11324927480916E-02 , 1.29035836831059E-02 , 0.728691195652173 , 0.728691195652173 
period1,sc01,t0211, 0.107198341988131 , 0.026972224074074 , 0.528474980625 , 0.528474980625 
period1,sc01,t0212, 8.13735576461169E-02 , 2.50486416666667E-02 , 0.9978320265625 , 0.9978320265625 
period1,sc01,t0213, 8.12882649543006E-02 , 2.48047472222222E-02 , 0.802977954456521 , 0.802977954456521 
period1,sc01,t0214, 6.91017502151463E-02 , 2.48380055555555E-02 , 0.551789068834459 , 0.551789068834459 
period1,sc01,t0215, 6.30543090435772E-02 , 2.48849083333334E-02 , 0.525855961956521 , 0.525855961956521 
period1,sc01,t0216, 0.077709375 , 2.78771599060632E-02 , 0.550789659375 , 0.550789659375 
period1,sc01,t0217, 7.75068442255005E-02 , 3.87056884516681E-02 , 0.27793701 , 0.27793701 
period1,sc01,t0218, 7.75068644125395E-02 , 3.95225189189189E-02 , 0.2802933825 , 0.2802933825 
period1,sc01,t0219, 7.76215671680717E-02 , 4.95474413645833E-02 , 0.2802933825 , 0.2802933825 
period1,sc01,t0220, 5.53271829926238E-02 , 2.98235408145871E-02 , 0.344835 , 0.344835 
period1,sc01,t0221, 7.00232868150685E-02 , 3.95138908220817E-02 , 0.326125210775 , 0.326125210775 
period1,sc01,t0222, 6.96522490384615E-02 , 0.02897477185579 , 0.2873625 , 0.2873625 
period1,sc01,t0223, 0.229873096323529 , 2.30100381863561E-02 , 0.492364408695652 , 0.492364408695652 
period1,sc01,t0224, 0.5241492 , 2.30120929181315E-02 , 0.49607438351087 , 0.49607438351087 
period1,sc01,t0225, 0.533733584558824 , 1.75934998762462E-02 , 0.590317539130434 , 0.590317539130434 
period1,sc01,t0226, 0.54622089382353 , 0.022989 , 0.488991022826087 , 0.488991022826087 
period1,sc01,t0227, 0.56143625157754 , 2.14535348402447E-02 , 0.489065986956521 , 0.489065986956521 
period1,sc01,t0228, 0.569804698342246 , 1.95598991626795E-02 , 0.492514336956522 , 0.492514336956522 
period1,sc01,t0229, 0.423529789203208 , 1.86588704933651E-02 , 0.45224765415 , 0.45224765415 
period1,sc01,t0230, 0.533480685069519 , 1.88072197157623E-02 , 0.45224765415 , 0.45224765415 
period1,sc01,t0231, 0.519525997338781 , 1.92571662538541E-02 , 0.45314379410625 , 0.45314379410625 
period1,sc01,t0232, 0.475228331024097 , 1.91917627687017E-02 , 0.45314379410625 , 0.45314379410625 
period1,sc01,t0233, 0.454084647252322 , 1.93381429099347E-02 , 0.436608687234783 , 0.436608687234783 
period1,sc01,t0234, 0.490697393791688 , 1.74743626930999E-02 , 0.437905166882609 , 0.437905166882609 
period1,sc01,t0235, 6.49310777734251E-02 , 1.86923369008265E-02 , 0.4434224644125 , 0.4434224644125 
period1,sc01,t0236, 6.45773836480686E-02 , 1.95769101248462E-02 , 0.42018259695 , 0.42018259695 
period1,sc01,t0237, 5.39131633199599E-02 , 1.96620290156168E-02 , 0.4192541287125 , 0.4192541287125 
period1,sc01,t0238, 4.38206927267905E-02 , 2.31448191208042E-02 , 0.4211615452 , 0.4211615452 
period1,sc01,t0239, 0.037052712549891 , 2.30662350764136E-02 , 0.409620702082466 , 0.409620702082466 
period1,sc01,t0240, 3.42056696654368E-02 , 4.97354138845186E-02 , 0.40678384145 , 0.40678384145 
period1,sc01,t0241, 1.58768133590192E-02 , 1.73621274967235E-02 , 0.2110745727 , 0.2110745727 
period1,sc01,t0242, 1.45117912609457E-02 , 1.74230186403007E-02 , 0.211126117583333 , 0.211126117583333 
period1,sc01,t0243, 1.50925810420315E-02 , 1.97802834775511E-02 , 0.211177662466667 , 0.211177662466667 
period1,sc01,t0244, 1.74884269789843E-02 , 2.05275406365703E-02 , 0.194517743 , 0.194517743 
period1,sc01,t0245, 1.58679338896673E-02 , 2.35683026975563E-02 , 0.207825770434782 , 0.207825770434782 
period1,sc01,t0246, 1.88597948580441E-02 , 0.024224856362344 , 0.188614783304348 , 0.188614783304348 
period1,sc01,t0247, 3.85541594219653E-02 , 3.96857034235669E-02 , 0.173117993666667 , 0.173117993666667 
period1,sc01,t0248, 5.79681965938554E-02 , 5.46503038990826E-02 , 0.1701521509 , 0.1701521509 
period1,sc01,t0249, 5.24766040320285E-02 , 5.46766731651376E-02 , 0.173438376733333 , 0.173438376733333 
period1,sc01,t0250, 5.69980067540107E-02 , 5.29980873882821E-02 , 0.173438376733333 , 0.173438376733333 
period1,sc01,t0251, 5.19449625383244E-02 , 5.32562401581288E-02 , 0.173438376733333 , 0.173438376733333 
period1,sc01,t0252, 5.17865867522282E-02 , 3.81766228362184E-02 , 0.1701521509 , 0.1701521509 
period1,sc01,t0253, 5.16414089483066E-02 , 4.00266623525557E-02 , 0.175612842666667 , 0.175612842666667 
