,,,FCRD_Up,FCRD_Down,FCRN_Up,FCRN_Down
period1,sc01,t0142,0.0693555035,0.036031510758377426,0.1344915493625,0.1344915493625
period1,sc01,t0143,0.026035520433333327,0.02718059681941878,0.13493312426244342,0.13493312426244342
period1,sc01,t0144,0.012806745537254902,0.030981933661353933,0.14837035438260868,0.14837035438260868
period1,sc01,t0145,0.012697697179518073,0.03509440248769503,0.1541694065175,0.1541694065175
period1,sc01,t0146,0.012722898166265059,0.04291559027385217,0.153947234485,0.153947234485
period1,sc01,t0147,0.012353245597246125,0.02744238261539716,0.1552864458108333,0.1552864458108333
period1,sc01,t0148,0.01210295008261618,0.03717988446224256,0.14755764429999998,0.14755764429999998
period1,sc01,t0149,0.01150578384337349,0.027416920889917193,0.14809512041739128,0.14809512041739128
period1,sc01,t0150,0.012629750847058824,0.013728950308905686,0.16611348196666667,0.16611348196666667
period1,sc01,t0151,0.02987746123921568,0.012614089296790124,0.17163301364,0.17163301364
period1,sc01,t0152,0.015718694849019606,0.012923012300361485,0.17163301364,0.17163301364
period1,sc01,t0153,0.02056515745882353,0.013115302064864864,0.17163301364,0.17163301364
period1,sc01,t0154,0.013576076670588235,0.012955209917709017,0.17163301364,0.17163301364
period1,sc01,t0155,0.01449446842352941,0.013828892441012156,0.16786798622,0.16786798622
period1,sc01,t0156,0.01200786268235294,0.014029492683007074,0.17842931974999998,0.17842931974999998
period1,sc01,t0157,0.012010072156862747,0.014172779933782447,0.1784039576458333,0.1784039576458333
period1,sc01,t0158,0.024806283235294116,0.01764280494742031,0.17397296748333332,0.17397296748333332
period1,sc01,t0159,0.02464987945404475,0.017284794692636423,0.17397296748333332,0.17397296748333332
period1,sc01,t0160,0.022700753143527506,0.016971963034441803,0.173241616625,0.173241616625
period1,sc01,t0161,0.02124201809533267,0.014829914,0.1605192943348416,0.1605192943348416
period1,sc01,t0162,0.0332013,0.05114795919929453,0.16278339157666666,0.16278339157666666
period1,sc01,t0163,0.0332013,0.03488574563346477,0.1638911372694321,0.1638911372694321
period1,sc01,t0164,0.03086929887256156,0.025113661167597768,0.16682961556249998,0.16682961556249998
period1,sc01,t0165,0.02830758457659208,0.025117989083798878,0.17199599794007492,0.17199599794007492
period1,sc01,t0166,0.025429710141176468,0.02513124354979424,0.16852426525,0.16852426525
period1,sc01,t0167,0.024839829748709123,0.027472932004429133,0.16502890616666663,0.16502890616666663
period1,sc01,t0168,0.055120920169535285,0.0743455558535745,0.1260733873479319,0.1260733873479319
period1,sc01,t0169,0.05620728651583477,0.07432725631141868,0.12608156695018227,0.12608156695018227
period1,sc01,t0170,0.027037615760784315,0.0805038893709841,0.12608156695018227,0.12608156695018227
period1,sc01,t0171,0.026978966049019608,0.09649694774590165,0.12711834231736777,0.12711834231736777
period1,sc01,t0172,0.02449143515490534,0.08868608506309687,0.13004201283790523,0.13004201283790523
period1,sc01,t0173,0.060035607842685024,0.08544828044329897,0.12648633076292043,0.12648633076292043
period1,sc01,t0174,0.06012227790292599,0.07146768946329114,0.12438030286142622,0.12438030286142622
period1,sc01,t0175,0.06223797727843137,0.06813132673152414,0.13125580599999997,0.13125580599999997
period1,sc01,t0176,0.06226318896078432,0.068213048047233,0.13234588853150242,0.13234588853150242
period1,sc01,t0177,0.061927940658823524,0.0663631025070497,0.13009971079339508,0.13009971079339508
period1,sc01,t0178,0.06147744458823529,0.06663812208759252,0.12999273922674182,0.12999273922674182
period1,sc01,t0179,0.062415129788235296,0.06678938285689108,0.12984900985358133,0.12984900985358133
period1,sc01,t0180,0.06031839986781411,0.07117292190165667,0.12783796892725027,0.12783796892725027
period1,sc01,t0181,0.060180223028915666,0.07080974001586184,0.13095857146285017,0.13095857146285017
period1,sc01,t0182,0.06176885849411765,0.0709435438685231,0.1311177439275,0.1311177439275
period1,sc01,t0183,0.0654655108702852,0.07443746283750441,0.1311177439275,0.1311177439275
period1,sc01,t0184,0.06372040805740459,0.07150987431806662,0.14218583754983202,0.14218583754983202
period1,sc01,t0185,0.06300508478167939,0.05230404303489602,0.1328052,0.1328052
period1,sc01,t0186,0.030852912069007633,0.016094348673924223,0.14638320952433628,0.14638320952433628
period1,sc01,t0187,0.034344877804885494,0.018705922442996743,0.13349975306275835,0.13349975306275835
period1,sc01,t0188,0.03148129185131933,0.018877485376447876,0.1331150788,0.1331150788
period1,sc01,t0189,0.021904615937853106,0.018827575875174335,0.1331150788,0.1331150788
period1,sc01,t0190,0.014176813112972204,0.01886072333391639,0.13352047604174722,0.13352047604174722
period1,sc01,t0191,0.014079546132219655,0.019622491612959717,0.13520403738219894,0.13520403738219894
period1,sc01,t0192,0.0110671,0.015977430067039104,0.22400137601217393,0.22400137601217393
period1,sc01,t0193,0.0110671,0.016018236134078212,0.23097853898625,0.23097853898625
period1,sc01,t0194,0.0110671,0.016092428983240224,0.2229508796625,0.2229508796625
period1,sc01,t0195,0.0110671,0.019256317571475518,0.2277172951808333,0.2277172951808333
period1,sc01,t0196,0.0110671,0.019233114121590535,0.2238356582191304,0.2238356582191304
period1,sc01,t0197,0.011396103358347674,0.019233114121590535,0.23766804758124999,0.23766804758124999
period1,sc01,t0198,0.01224457467555938,0.016441748057866187,0.3796236642,0.3796236642
period1,sc01,t0199,0.013104798833907057,0.016380180857048964,0.4980195,0.4980195
period1,sc01,t0200,0.01311204570754717,0.016671394322820037,0.4980195,0.4980195
period1,sc01,t0201,0.013164287939453123,0.016639168485316328,0.5277081986956522,0.5277081986956522
period1,sc01,t0202,0.014265320971951002,0.016532057983568847,0.725905524347826,0.725905524347826
period1,sc01,t0203,0.014554913333333334,0.014802200788695364,0.5345505535652174,0.5345505535652174
period1,sc01,t0204,0.01729860721568627,0.01451226677226421,0.7437071952869565,0.7437071952869565
period1,sc01,t0205,0.01454110411764706,0.01485475405685179,0.7801383241666666,0.7801383241666666
period1,sc01,t0206,0.017254023176470592,0.016470642290691718,0.8864977664583332,0.8864977664583332
period1,sc01,t0207,0.034664353723664124,0.015699588537163942,0.9168861785416668,0.9168861785416668
period1,sc01,t0208,0.038153616045801524,0.01399027558190709,0.8864977664583332,0.8864977664583332
period1,sc01,t0209,0.039541143148091595,0.012404364905911156,0.700499312173913,0.700499312173913
period1,sc01,t0210,0.10305101156280912,0.025928712360493825,0.508029138595,0.508029138595
period1,sc01,t0211,0.07822534634747798,0.024079550244444446,0.9592275197541668,0.9592275197541668
period1,sc01,t0212,0.078143353491921,0.02384509168148148,0.771912036461739,0.771912036461739
period1,sc01,t0213,0.06642831529259896,0.023877063303703705,0.5304412424493242,0.5304412424493242
period1,sc01,t0214,0.06061483983636681,0.023922151488888894,0.5055114455217391,0.5055114455217391
period1,sc01,t0215,0.074702925,0.02679863768915457,0.529480498525,0.529480498525
period1,sc01,t0216,0.07462490719283456,0.03726649481608212,0.267602478,0.267602478
period1,sc01,t0217,0.07462492662925888,0.03805295307560725,0.26987123350000003,0.26987123350000003
period1,sc01,t0218,0.0747353643921672,0.04770511882430556,0.26987123350000003,0.26987123350000003
period1,sc01,t0219,0.053269952316122235,0.028714612079613355,0.332013,0.332013
period1,sc01,t0220,0.06741961090182648,0.0380446457972996,0.3139988968783333,0.3139988968783333
period1,sc01,t0221,0.06706236942307692,0.027897402897491277,0.2766775,0.2766775
period1,sc01,t0222,0.22132572485294114,0.0221544559234609,0.4740568226086956,0.4740568226086956
period1,sc01,t0223,0.50465976,0.022156434254143643,0.47762884942826084,0.47762884942826084
period1,sc01,t0224,0.513887768382353,0.016939320760398762,0.5683677617391303,0.5683677617391303
period1,sc01,t0225,0.5259107620196078,0.0221342,0.470808869347826,0.470808869347826
period1,sc01,t0226,0.540560367117647,0.0206558280421482,0.4708810460869565,0.4708810460869565
period1,sc01,t0227,0.5486176499215686,0.01883260342105263,0.47420117608695656,0.47420117608695656
period1,sc01,t0228,0.40778168081176475,0.01796507770125893,0.43543172937,0.43543172937
period1,sc01,t0229,0.513644272454902,0.01810791085443583,0.43543172937,0.43543172937
period1,sc01,t0230,0.5002084618859477,0.01854112703014731,0.43629454815375,0.43629454815375
period1,sc01,t0231,0.45755791572289156,0.018478155442820294,0.43629454815375,0.43629454815375
period1,sc01,t0232,0.4372004175567596,0.018619092731179104,0.4203742661704348,0.4203742661704348
period1,sc01,t0233,0.4724517923208484,0.016824613455200824,0.42162253881478257,0.42162253881478257
period1,sc01,t0234,0.06251674547185801,0.017997299727272726,0.42693468666750006,0.42693468666750006
period1,sc01,t0235,0.06217620275536481,0.01884898186460348,0.40455894721,0.40455894721
period1,sc01,t0236,0.051908510137746576,0.01893093577961046,0.4036650022075,0.4036650022075
period1,sc01,t0237,0.04219130788435013,0.022284225298347247,0.4055014952266666,0.4055014952266666
period1,sc01,t0238,0.03567498151819554,0.022208563244523683,0.39438977528529773,0.39438977528529773
period1,sc01,t0239,0.032933800230924036,0.047886101961925734,0.3916583976433333,0.3916583976433333
period1,sc01,t0240,0.01528314178704028,0.016712916519003928,0.20318199561000003,0.20318199561000003
period1,sc01,t0241,0.0139691610910683,0.016771530798823337,0.20323161310833332,0.20323161310833332
period1,sc01,t0242,0.014528233769702276,0.019040651933061224,0.20328123060666664,0.20328123060666664
period1,sc01,t0243,0.01683449336514886,0.019759967380967847,0.1872442649,0.1872442649
period1,sc01,t0244,0.015274594342031524,0.022687028162488097,0.2000546737391304,0.2000546737391304
period1,sc01,t0245,0.01815458255835962,0.02331903173416522,0.18156203081739128,0.18156203081739128
period1,sc01,t0246,0.037112528289017344,0.03820176118630573,0.16664470276666665,0.16664470276666665
period1,sc01,t0247,0.055800628731308824,0.0526067998853211,0.16378975987,0.16378975987
period1,sc01,t0248,0.05051437979323843,0.052632183142201826,0.16695310595333332,0.16695310595333332
period1,sc01,t0249,0.054866716582352947,0.05101636365441907,0.16695310595333332,0.16695310595333332
period1,sc01,t0250,0.050002617631372544,0.051264863482128144,0.16695310595333332,0.16695310595333332
period1,sc01,t0251,0.04985016389019608,0.036749108688415445,0.16378975987,0.16378975987
period1,sc01,t0252,0.04971041462745099,0.038529970855176926,0.16904626346666668,0.16904626346666668
period1,sc01,t0253,0.04950714297254902,0.038611559895150714,0.16904626346666668,0.16904626346666668
period1,sc01,t0254,0.049932743,0.03671217851790175,0.16904626346666668,0.16904626346666668
period1,sc01,t0255,0.061228683129087774,0.05108513432665261,0.16904626346666668,0.16904626346666668
period1,sc01,t0256,0.05938878173501578,0.05090223921413502,0.17166123563607083,0.17166123563607083
period1,sc01,t0257,0.06293272881148229,0.035274630126582274,0.1778784566656359,0.1778784566656359
period1,sc01,t0258,0.015083451199999999,0.050805810684599155,0.17851352643012486,0.17851352643012486
period1,sc01,t0259,0.015127554351565022,0.05072210698523207,0.1785326921691502,0.1785326921691502
period1,sc01,t0260,0.015320432826164871,0.05074055215189873,0.1785326921691502,0.1785326921691502
period1,sc01,t0261,0.013758583833133458,0.04948324016368286,0.1772415432425,0.1772415432425
period1,sc01,t0262,0.013120118710306902,0.04928015875361825,0.1768221243589534,0.1768221243589534
period1,sc01,t0263,0.01190998227284016,0.05102034633027522,0.17726708979833333,0.17726708979833333
period1,sc01,t0264,0.050502077235294124,0.03616236241186498,0.13239692518727345,0.13239692518727345
period1,sc01,t0265,0.047967494333333326,0.04283106455015045,0.13360057679671455,0.13360057679671455
period1,sc01,t0266,0.05698076941176472,0.042865732625212656,0.13358662085385875,0.13358662085385875
period1,sc01,t0267,0.048210437892156864,0.04280940082155628,0.13400824585589335,0.13400824585589335
period1,sc01,t0268,0.057306272352941175,0.04282627787354152,0.1356221179218687,0.1356221179218687
period1,sc01,t0269,0.048269127058823524,0.05017239068989371,0.13648501075,0.13648501075
period1,sc01,t0270,0.01199186001858864,0.04292782559327217,0.14814604511666665,0.14814604511666665
period1,sc01,t0271,0.011327491148020655,0.03876465454027963,0.149347747725,0.149347747725
period1,sc01,t0272,0.012653028763855422,0.04105107197601757,0.151417295425,0.151417295425
period1,sc01,t0273,0.012049805144578313,0.042894150909591866,0.15086596939333333,0.15086596939333333
period1,sc01,t0274,0.012647428544578313,0.038083428897494304,0.15118359516333332,0.15118359516333332
period1,sc01,t0275,0.01263854929019608,0.03661620222284513,0.15129186829166666,0.15129186829166666
period1,sc01,t0276,0.05302360056470589,0.046181823701193156,0.15248388718749997,0.15248388718749997
period1,sc01,t0277,0.046692875882960415,0.05932333354101766,0.15217723629166666,0.15217723629166666
period1,sc01,t0278,0.04440627206506024,0.06391670616367404,0.15250002670833332,0.15250002670833332
period1,sc01,t0279,0.04943442090198472,0.059801377389770725,0.1561429196222664,0.1561429196222664
period1,sc01,t0280,0.04882042495251908,0.06010718442028986,0.15575090213625864,0.15575090213625864
period1,sc01,t0281,0.04818848509435115,0.0682791952173913,0.15582963547453704,0.15582963547453704
period1,sc01,t0282,0.08107156582270703,0.05155151415652174,0.16237650798104625,0.16237650798104625
period1,sc01,t0283,0.08118576799319728,0.04792727949565217,0.1516831924104736,0.1516831924104736
period1,sc01,t0284,0.08214797841652323,0.04734617654927536,0.15083837756343133,0.15083837756343133
period1,sc01,t0285,0.07696745882549019,0.04738435002463768,0.14968776501646092,0.14968776501646092
period1,sc01,t0286,0.07699109231176471,0.04687919757157969,0.150339359885,0.150339359885
period1,sc01,t0287,0.07564889572941176,0.05759638109539763,0.15107605984166664,0.15107605984166664
period1,sc01,t0288,0.017281543923434704,0.029178736326478157,0.14367060210250002,0.14367060210250002
period1,sc01,t0289,0.01558412003667263,0.029146685575741803,0.1434830147575,0.1434830147575
period1,sc01,t0290,0.014890100017889086,0.02893245865993842,0.1440457767925,0.1440457767925
period1,sc01,t0291,0.016955113968515206,0.03103191284895297,0.14387338678559738,0.14387338678559738
period1,sc01,t0292,0.01892755232057245,0.029084524546840216,0.14496683482200245,0.14496683482200245
period1,sc01,t0293,0.017781800601073344,0.029149212507064363,0.1437227096983333,0.1437227096983333
period1,sc01,t0294,0.06338791404078711,0.10145068943847917,0.1388150481845093,0.1388150481845093
period1,sc01,t0295,0.057710471942754915,0.10117809455023673,0.13882724941397848,0.13882724941397848
period1,sc01,t0296,0.05772155884078712,0.12782006226168874,0.13884304085666666,0.13884304085666666
period1,sc01,t0297,0.05813850539892665,0.11085411937201962,0.1439578855733333,0.1439578855733333
period1,sc01,t0298,0.05729374593264249,0.09128100224358975,0.15266400424,0.15266400424
period1,sc01,t0299,0.05745889229533679,0.06248593777342475,0.13948741491248443,0.13948741491248443
period1,sc01,t0300,0.03894067034275492,0.03586919813576642,0.15739111742381348,0.15739111742381348
period1,sc01,t0301,0.03999190625652952,0.04017430350165016,0.18020005574999998,0.18020005574999998
period1,sc01,t0302,0.039015506904472266,0.03196348321633664,0.175648710875,0.175648710875
period1,sc01,t0303,0.04153553137541695,0.02909581937967014,0.18623346976666663,0.18623346976666663
