,,,FCRD_Up,FCRD_Down,FCRN_Up,FCRN_Down
period1,sc01,t0031,0.0,0.0,0.10475000000000095,0.10475000000000095
period1,sc01,t0032,0.0,0.0,0.08074999999999825,0.08074999999999825
period1,sc01,t0033,0.0,0.0,0.32624999999999993,0.32624999999999993
period1,sc01,t0034,0.0,0.0,0.11225000000000304,0.11225000000000304
period1,sc01,t0035,0.0,0.0,0.08900000000000215,0.08900000000000215
period1,sc01,t0036,0.0,0.0,0.1387499999999999,0.1387499999999999
period1,sc01,t0037,0.0,0.0,0.0769999999999999,0.0769999999999999
period1,sc01,t0038,0.0,0.0,0.10624999999999746,0.10624999999999746
period1,sc01,t0039,0.0,0.0,0.2380000000000013,0.2380000000000013
period1,sc01,t0040,0.0,0.0,0.10950000000000235,0.10950000000000235
period1,sc01,t0041,0.0,0.0,0.08350000000000074,0.08350000000000074
period1,sc01,t0042,0.0,0.0,0.10424999999999855,0.10424999999999855
period1,sc01,t0043,0.0,0.0,0.09700000000000304,0.09700000000000304
period1,sc01,t0044,0.0,0.0,0.11725000000000205,0.11725000000000205
period1,sc01,t0045,0.0,0.0,0.0805000000000024,0.0805000000000024
period1,sc01,t0046,0.0,0.0,0.17025000000000284,0.17025000000000284
period1,sc01,t0047,0.0,0.0,0.21775000000000055,0.21775000000000055
period1,sc01,t0048,0.0,0.0,0.09150000000000165,0.09150000000000165
period1,sc01,t0049,0.0,0.0,0.11950000000000209,0.11950000000000209
period1,sc01,t0050,0.0,0.0,0.0692499999999967,0.0692499999999967
period1,sc01,t0051,0.0,0.0,0.1045000000000051,0.1045000000000051
period1,sc01,t0052,0.0,0.0,0.10875000000000411,0.10875000000000411
period1,sc01,t0053,0.0,0.0,0.10150000000000325,0.10150000000000325
period1,sc01,t0054,0.0,0.0,0.13974999999999754,0.13974999999999754
period1,sc01,t0055,0.0,0.0,0.13500000000000328,0.13500000000000328
period1,sc01,t0056,0.0,0.0,0.0727499999999956,0.0727499999999956
period1,sc01,t0057,0.0,0.0,0.0822500000000001,0.0822500000000001
period1,sc01,t0058,0.0,0.0,0.101250000000002,0.101250000000002
period1,sc01,t0059,0.0,0.0,0.0827500000000025,0.0827500000000025
period1,sc01,t0060,0.0,0.0,0.08625000000000145,0.08625000000000145
period1,sc01,t0061,0.0,0.0,0.16724999999999918,0.16724999999999918
period1,sc01,t0062,0.0,0.0,0.09700000000000306,0.09700000000000306
period1,sc01,t0063,0.0,0.0273749999999992,0.2887500000000006,0.2887500000000006
period1,sc01,t0064,0.0,0.0,0.15825000000000244,0.15825000000000244
period1,sc01,t0065,0.0,0.0,0.1307500000000008,0.1307500000000008
period1,sc01,t0066,0.0,0.0,0.0937500000000017,0.0937500000000017
period1,sc01,t0067,0.0,0.0,0.09750000000000364,0.09750000000000364
period1,sc01,t0068,0.0,0.0,0.10849999999999754,0.10849999999999754
period1,sc01,t0069,0.0,0.0,0.07925000000000175,0.07925000000000175
period1,sc01,t0070,0.0,0.0,0.1312499999999996,0.1312499999999996
period1,sc01,t0071,0.0,0.0,0.1687499999999975,0.1687499999999975
period1,sc01,t0072,0.0291249999999987,0.0,0.3497499999999984,0.3497499999999984
period1,sc01,t0073,0.0,0.0,0.13500000000000334,0.13500000000000334
period1,sc01,t0074,0.0,0.0,0.05849999999999865,0.05849999999999865
period1,sc01,t0075,0.0,0.0,0.0567499999999974,0.0567499999999974
period1,sc01,t0076,0.0,0.0,0.09824999999999834,0.09824999999999834
period1,sc01,t0077,0.0,0.0,0.05550000000000565,0.05550000000000565
period1,sc01,t0078,0.0,0.0,0.0527499999999996,0.0527499999999996
period1,sc01,t0079,0.0,0.0,0.16624999999999798,0.16624999999999798
period1,sc01,t0080,0.0,0.0,0.057999999999998,0.057999999999998
period1,sc01,t0081,0.0,0.0,0.1337499999999991,0.1337499999999991
period1,sc01,t0082,0.0,0.0,0.0747500000000034,0.0747500000000034
period1,sc01,t0083,0.0,0.0,0.08700000000000324,0.08700000000000324
period1,sc01,t0084,0.0,0.0,0.06149999999999875,0.06149999999999875
period1,sc01,t0085,0.0,0.0,0.13675000000000098,0.13675000000000098
period1,sc01,t0086,0.0,0.0,0.11374999999999774,0.11374999999999774
period1,sc01,t0087,0.0,0.0,0.06975000000000085,0.06975000000000085
period1,sc01,t0088,0.0,0.0,0.08375000000000196,0.08375000000000196
period1,sc01,t0089,0.0,0.0,0.06400000000000175,0.06400000000000175
period1,sc01,t0090,0.0,0.0,0.09800000000000075,0.09800000000000075
period1,sc01,t0091,0.0,0.0,0.055499999999998495,0.055499999999998495
period1,sc01,t0092,0.0,0.0,0.1379999999999981,0.1379999999999981
period1,sc01,t0093,0.0,0.0,0.1135000000000001,0.1135000000000001
period1,sc01,t0094,0.0,0.0,0.0772500000000029,0.0772500000000029
period1,sc01,t0095,0.0,0.0,0.0670000000000019,0.0670000000000019
period1,sc01,t0096,0.0,0.0,0.06900000000000435,0.06900000000000435
period1,sc01,t0097,0.0,0.0,0.05549999999999675,0.05549999999999675
period1,sc01,t0098,0.0,0.0,0.0595000000000016,0.0595000000000016
period1,sc01,t0099,0.0,0.0,0.1877499999999941,0.1877499999999941
period1,sc01,t0100,0.0,0.0,0.059250000000004,0.059250000000004
period1,sc01,t0101,0.0,0.0,0.07750000000000405,0.07750000000000405
period1,sc01,t0102,0.0,0.0,0.0905000000000022,0.0905000000000022
period1,sc01,t0103,0.0,0.0,0.17950000000000263,0.17950000000000263
period1,sc01,t0104,0.0,0.0,0.1774999999999966,0.1774999999999966
period1,sc01,t0105,0.0,0.0,0.04874999999999645,0.04874999999999645
period1,sc01,t0106,0.0,0.0,0.0915000000000034,0.0915000000000034
period1,sc01,t0107,0.0,0.0,0.10550000000000274,0.10550000000000274
period1,sc01,t0108,0.0,0.0,0.05900000000000275,0.05900000000000275
period1,sc01,t0109,0.0,0.0,0.0657500000000048,0.0657500000000048
period1,sc01,t0110,0.0,0.0,0.0507500000000025,0.0507500000000025
period1,sc01,t0111,0.0,0.0,0.06225000000000405,0.06225000000000405
period1,sc01,t0112,0.0,0.0,0.09275000000000055,0.09275000000000055
period1,sc01,t0113,0.0,0.0,0.1185000000000009,0.1185000000000009
period1,sc01,t0114,0.0,0.0,0.07875000000000121,0.07875000000000121
period1,sc01,t0115,0.0,0.0,0.0672499999999995,0.0672499999999995
period1,sc01,t0116,0.0,0.0,0.1500000000000021,0.1500000000000021
period1,sc01,t0117,0.0,0.0,0.09525,0.09525
period1,sc01,t0118,0.0,0.0,0.1365000000000034,0.1365000000000034
period1,sc01,t0119,0.0,0.0059999999999993,0.15975,0.15975
period1,sc01,t0120,0.0,0.0,0.09725000000000421,0.09725000000000421
period1,sc01,t0121,0.0,0.0,0.068999999999999,0.068999999999999
period1,sc01,t0122,0.0,0.0,0.2147499999999986,0.2147499999999986
period1,sc01,t0123,0.0,0.0,0.046000000000001096,0.046000000000001096
period1,sc01,t0124,0.0,0.0,0.0702500000000014,0.0702500000000014
period1,sc01,t0125,0.0,0.0,0.055000000000005,0.055000000000005
period1,sc01,t0126,0.0,0.0,0.1472499999999996,0.1472499999999996
period1,sc01,t0127,0.0046249999999998,0.0,0.2367500000000003,0.2367500000000003
period1,sc01,t0128,0.0,0.0,0.07149999999999496,0.07149999999999496
period1,sc01,t0129,0.0,0.0,0.0884999999999998,0.0884999999999998
period1,sc01,t0130,0.0,0.0,0.07575000000000465,0.07575000000000465
period1,sc01,t0131,0.0,0.0,0.0397499999999979,0.0397499999999979
period1,sc01,t0132,0.0,0.0,0.0629999999999988,0.0629999999999988
period1,sc01,t0133,0.0,0.0,0.06275000000000115,0.06275000000000115
period1,sc01,t0134,0.0,0.0,0.056499999999999696,0.056499999999999696
period1,sc01,t0135,0.0,0.0,0.08624999999999969,0.08624999999999969
period1,sc01,t0136,0.0,0.0,0.15200000000000455,0.15200000000000455
period1,sc01,t0137,0.0,0.0,0.0720000000000027,0.0720000000000027
period1,sc01,t0138,0.0001249999999997,0.0,0.19725000000000176,0.19725000000000176
period1,sc01,t0139,0.0,0.0,0.11850000000000091,0.11850000000000091
period1,sc01,t0140,0.0,0.0004999999999997,0.17374999999999965,0.17374999999999965
period1,sc01,t0141,0.0,0.0,0.2889999999999979,0.2889999999999979
period1,sc01,t0142,0.0,0.0,0.2032499999999988,0.2032499999999988
period1,sc01,t0143,0.0,0.0,0.0992500000000031,0.0992500000000031
period1,sc01,t0144,0.0,0.0,0.1402500000000017,0.1402500000000017
period1,sc01,t0145,0.0,0.0,0.17174999999999405,0.17174999999999405
period1,sc01,t0146,0.0,0.0,0.15200000000000274,0.15200000000000274
period1,sc01,t0147,0.0,0.0,0.1169999999999955,0.1169999999999955
period1,sc01,t0148,0.0,0.0,0.10024999999999905,0.10024999999999905
period1,sc01,t0149,0.0,0.0,0.21474999999999866,0.21474999999999866
period1,sc01,t0150,0.0,0.0,0.18574999999999875,0.18574999999999875
period1,sc01,t0151,0.0,0.0,0.1029999999999962,0.1029999999999962
period1,sc01,t0152,0.0,0.0,0.0739999999999998,0.0739999999999998
period1,sc01,t0153,0.0,0.0,0.12825000000000125,0.12825000000000125
period1,sc01,t0154,0.0,0.0,0.08350000000000249,0.08350000000000249
period1,sc01,t0155,0.0,0.0,0.0670000000000019,0.0670000000000019
period1,sc01,t0156,0.0,0.0,0.08000000000000004,0.08000000000000004
period1,sc01,t0157,0.0,0.0,0.04950000000000185,0.04950000000000185
period1,sc01,t0158,0.0,0.0,0.055250000000000854,0.055250000000000854
period1,sc01,t0159,0.0,0.0,0.1065000000000022,0.1065000000000022
period1,sc01,t0160,0.0,0.0,0.07375000000000215,0.07375000000000215
period1,sc01,t0161,0.0,0.0,0.1077500000000011,0.1077500000000011
period1,sc01,t0162,0.0,0.0,0.13325000000000026,0.13325000000000026
period1,sc01,t0163,0.0,0.0,0.1137500000000013,0.1137500000000013
period1,sc01,t0164,0.0,0.0,0.08049999999999885,0.08049999999999885
period1,sc01,t0165,0.0,0.0,0.0877500000000033,0.0877500000000033
period1,sc01,t0166,0.0,0.0,0.1007500000000014,0.1007500000000014
period1,sc01,t0167,0.0,0.0,0.0997500000000055,0.0997500000000055
period1,sc01,t0168,0.0,0.000375,0.1640000000000011,0.1640000000000011
period1,sc01,t0169,0.0,0.0,0.0787500000000047,0.0787500000000047
period1,sc01,t0170,0.0,0.0,0.07300000000000034,0.07300000000000034
period1,sc01,t0171,0.0,0.0,0.0919999999999987,0.0919999999999987
period1,sc01,t0172,0.0,0.0,0.08349999999999895,0.08349999999999895
period1,sc01,t0173,0.0,0.0,0.11599999999999784,0.11599999999999784
period1,sc01,t0174,0.0,0.0,0.14600000000000074,0.14600000000000074
period1,sc01,t0175,0.0,0.0,0.13899999999999574,0.13899999999999574
period1,sc01,t0176,0.0,0.0,0.07649999999999929,0.07649999999999929
period1,sc01,t0177,0.0,0.0,0.057999999999999746,0.057999999999999746
period1,sc01,t0178,0.0,0.0,0.0864999999999991,0.0864999999999991
period1,sc01,t0179,0.0,0.0,0.0745000000000022,0.0745000000000022
period1,sc01,t0180,0.0,0.0,0.0527500000000014,0.0527500000000014
period1,sc01,t0181,0.0,0.0,0.06425000000000475,0.06425000000000475
period1,sc01,t0182,0.0,0.0,0.09949999999999719,0.09949999999999719
period1,sc01,t0183,0.0,0.0,0.099499999999999,0.099499999999999
period1,sc01,t0184,0.000375,0.0,0.22674999999999876,0.22674999999999876
period1,sc01,t0185,0.0,0.0,0.06424999999999945,0.06424999999999945
period1,sc01,t0186,0.0,0.0,0.08975000000000215,0.08975000000000215
period1,sc01,t0187,0.0,0.0,0.061500000000007604,0.061500000000007604
period1,sc01,t0188,0.0,0.0,0.06750000000000606,0.06750000000000606
period1,sc01,t0189,0.0,0.0,0.06700000000000544,0.06700000000000544
period1,sc01,t0190,0.0,0.0,0.06925000000000024,0.06925000000000024
period1,sc01,t0191,0.0,0.0,0.11150000000000299,0.11150000000000299
period1,sc01,t0192,0.0,0.0,0.16824999999999865,0.16824999999999865
period1,sc01,t0193,0.00075,0.0,0.19150000000000444,0.19150000000000444
period1,sc01,t0194,0.0,0.0,0.1592500000000001,0.1592500000000001
period1,sc01,t0195,0.0,0.0,0.0952500000000018,0.0952500000000018
period1,sc01,t0196,0.0,0.0,0.15799999999999764,0.15799999999999764
period1,sc01,t0197,0.0,0.0,0.16374999999999668,0.16374999999999668
period1,sc01,t0198,0.0276249999999977,0.0,0.31749999999999967,0.31749999999999967
period1,sc01,t0199,0.0,0.0,0.19275000000000195,0.19275000000000195
period1,sc01,t0200,0.0,0.0,0.13049999999999962,0.13049999999999962
period1,sc01,t0201,0.0,0.0,0.09100000000000105,0.09100000000000105
period1,sc01,t0202,0.0,0.0,0.1564999999999994,0.1564999999999994
period1,sc01,t0203,0.0,0.0,0.17349999999999885,0.17349999999999885
period1,sc01,t0204,0.0,0.0,0.09475000000000475,0.09475000000000475
period1,sc01,t0205,0.0,0.0,0.0637500000000006,0.0637500000000006
period1,sc01,t0206,0.0,0.0,0.0617499999999999,0.0617499999999999
period1,sc01,t0207,0.0,0.0,0.14899999999999905,0.14899999999999905
period1,sc01,t0208,0.0,0.0,0.0440000000000004,0.0440000000000004
period1,sc01,t0209,0.0,0.0,0.07375000000000215,0.07375000000000215
period1,sc01,t0210,0.0,0.0,0.07849999999999994,0.07849999999999994
period1,sc01,t0211,0.0,0.0,0.1675000000000057,0.1675000000000057
period1,sc01,t0212,0.0,0.0077499999999988,0.2577500000000018,0.2577500000000018
period1,sc01,t0213,0.0,0.0,0.1562499999999982,0.1562499999999982
period1,sc01,t0214,0.0,0.0,0.1145000000000013,0.1145000000000013
period1,sc01,t0215,0.0,0.0,0.09299999999999815,0.09299999999999815
period1,sc01,t0216,0.0,0.0,0.09074999999999986,0.09074999999999986
period1,sc01,t0217,0.0,0.0,0.0695000000000067,0.0695000000000067
period1,sc01,t0218,0.0,0.0,0.06700000000000189,0.06700000000000189
period1,sc01,t0219,0.0,0.0,0.045000000000007,0.045000000000007
period1,sc01,t0220,0.0,0.0,0.05075000000000065,0.05075000000000065
period1,sc01,t0221,0.0,0.0,0.06474999999999825,0.06474999999999825
period1,sc01,t0222,0.0,0.0,0.1962500000000062,0.1962500000000062
period1,sc01,t0223,0.0016249999999988,0.0,0.2800000000000022,0.2800000000000022
period1,sc01,t0224,0.0,0.0,0.0797500000000006,0.0797500000000006
period1,sc01,t0225,0.0,0.0,0.07450000000000395,0.07450000000000395
period1,sc01,t0226,0.0,0.0,0.10225000000000145,0.10225000000000145
period1,sc01,t0227,0.0,0.0,0.1140000000000025,0.1140000000000025
period1,sc01,t0228,0.0,0.0,0.09374999999999994,0.09374999999999994
period1,sc01,t0229,0.0,0.0,0.2200000000000006,0.2200000000000006
period1,sc01,t0230,0.0,0.0,0.10700000000000105,0.10700000000000105
period1,sc01,t0231,0.0,0.0,0.1045000000000051,0.1045000000000051
period1,sc01,t0232,0.0,0.0,0.07000000000000026,0.07000000000000026
period1,sc01,t0233,0.0,0.0,0.09024999999999571,0.09024999999999571
period1,sc01,t0234,0.0,0.0,0.09725000000000066,0.09725000000000066
period1,sc01,t0235,0.0,0.0,0.0869999999999997,0.0869999999999997
period1,sc01,t0236,0.0,0.0,0.1252499999999994,0.1252499999999994
period1,sc01,t0237,0.0,0.0,0.15724999999999767,0.15724999999999767
period1,sc01,t0238,0.0,0.001125,0.21650000000000305,0.21650000000000305
period1,sc01,t0239,0.0,0.0,0.1447499999999966,0.1447499999999966
period1,sc01,t0240,0.0,0.0063749999999993,0.30924999999999764,0.30924999999999764
period1,sc01,t0241,0.0,0.0001249999999997,0.26075000000000303,0.26075000000000303
period1,sc01,t0242,0.0,0.0,0.07625000000000699,0.07625000000000699
period1,sc01,t0243,0.0,0.0,0.1024999999999991,0.1024999999999991
period1,sc01,t0244,0.0,0.0,0.060750000000007603,0.060750000000007603
period1,sc01,t0245,0.0,0.0,0.12674999999999945,0.12674999999999945
period1,sc01,t0246,0.0,0.0,0.10674999999999986,0.10674999999999986
period1,sc01,t0247,0.0,0.0,0.07550000000000165,0.07550000000000165
period1,sc01,t0248,0.0,0.0,0.11025000000000236,0.11025000000000236
period1,sc01,t0249,0.0,0.0,0.1137500000000049,0.1137500000000049
period1,sc01,t0250,0.0,0.0,0.11199999999999649,0.11199999999999649
period1,sc01,t0251,0.0,0.0,0.0822500000000019,0.0822500000000019
period1,sc01,t0252,0.0,0.0,0.1080000000000005,0.1080000000000005
period1,sc01,t0253,0.0,0.0,0.07624999999999985,0.07624999999999985
period1,sc01,t0254,0.0,0.0,0.1492500000000003,0.1492500000000003
period1,sc01,t0255,0.0015,0.0,0.19374999999999923,0.19374999999999923
period1,sc01,t0256,0.0,0.0,0.1812500000000003,0.1812500000000003
period1,sc01,t0257,0.0,0.0,0.1534999999999975,0.1534999999999975
period1,sc01,t0258,0.0,0.0,0.10675000000000165,0.10675000000000165
period1,sc01,t0259,0.0,0.0,0.0872500000000062,0.0872500000000062
period1,sc01,t0260,0.0,0.0,0.06875000000000314,0.06875000000000314
period1,sc01,t0261,0.0,0.0,0.057000000000003895,0.057000000000003895
period1,sc01,t0262,0.0,0.0,0.2170000000000005,0.2170000000000005
period1,sc01,t0263,0.0,0.0,0.1337499999999991,0.1337499999999991
period1,sc01,t0264,0.0,0.0,0.0882500000000021,0.0882500000000021
period1,sc01,t0265,0.0,0.0,0.19025000000000064,0.19025000000000064
period1,sc01,t0266,0.0,0.0,0.06225000000000235,0.06225000000000235
period1,sc01,t0267,0.0,0.0,0.07399999999999805,0.07399999999999805
period1,sc01,t0268,0.0,0.0,0.06075000000000225,0.06075000000000225
period1,sc01,t0269,0.0,0.0,0.1269999999999971,0.1269999999999971
period1,sc01,t0270,0.0,0.0,0.0960000000000036,0.0960000000000036
period1,sc01,t0271,0.0,0.0,0.08850000000000155,0.08850000000000155
period1,sc01,t0272,0.0,0.0,0.1602499999999995,0.1602499999999995
period1,sc01,t0273,0.0,0.0,0.22324999999999834,0.22324999999999834
period1,sc01,t0274,0.0,0.0,0.08675000000000385,0.08675000000000385
period1,sc01,t0275,0.0,0.0,0.05949999999999985,0.05949999999999985
period1,sc01,t0276,0.0,0.0,0.1544999999999987,0.1544999999999987
period1,sc01,t0277,0.0,0.0,0.07249999999999975,0.07249999999999975
period1,sc01,t0278,0.0,0.0,0.1290000000000013,0.1290000000000013
period1,sc01,t0279,0.0113749999999992,0.0,0.27624999999999955,0.27624999999999955
period1,sc01,t0280,0.0030000000000001,0.0,0.14174999999999785,0.14174999999999785
period1,sc01,t0281,0.0,0.0,0.07874999999999939,0.07874999999999939
period1,sc01,t0282,0.0,0.0,0.06850000000000014,0.06850000000000014
period1,sc01,t0283,0.0,0.0,0.14099999999999818,0.14099999999999818
period1,sc01,t0284,0.0,0.0,0.2620000000000058,0.2620000000000058
period1,sc01,t0285,0.0,0.0,0.0850000000000008,0.0850000000000008
period1,sc01,t0286,0.0,0.0,0.0837500000000037,0.0837500000000037
period1,sc01,t0287,0.0,0.0,0.14700000000000019,0.14700000000000019
period1,sc01,t0288,0.0,0.0,0.1222499999999975,0.1222499999999975
period1,sc01,t0289,0.0,0.001125,0.2757499999999983,0.2757499999999983
period1,sc01,t0290,0.0,0.0009999999999994,0.32600000000000334,0.32600000000000334
period1,sc01,t0291,0.0,0.0,0.17050000000000223,0.17050000000000223
period1,sc01,t0292,0.0009999999999994,0.0,0.2492500000000014,0.2492500000000014
period1,sc01,t0293,0.0,0.0,0.2170000000000005,0.2170000000000005
period1,sc01,t0294,0.0,0.0,0.14525000000000068,0.14525000000000068
period1,sc01,t0295,0.0,0.0,0.17549999999999774,0.17549999999999774
period1,sc01,t0296,0.0,0.0,0.08150000000000365,0.08150000000000365
period1,sc01,t0297,0.0,0.0,0.06775000000000014,0.06775000000000014
period1,sc01,t0298,0.0,0.0,0.18975000000000003,0.18975000000000003
period1,sc01,t0299,0.0,0.0,0.10500000000000036,0.10500000000000036
period1,sc01,t0300,0.0,0.0,0.0675000000000061,0.0675000000000061
period1,sc01,t0301,0.0,0.0,0.09849999999999956,0.09849999999999956
period1,sc01,t0302,0.0,0.0013749999999994,0.2720000000000013,0.2720000000000013
period1,sc01,t0303,0.0,0.001125,0.21424999999999766,0.21424999999999766
period1,sc01,t0304,0.0,0.0,0.12350000000000345,0.12350000000000345
period1,sc01,t0305,0.0,0.0,0.0762500000000034,0.0762500000000034
period1,sc01,t0306,0.0,0.0,0.10074999999999966,0.10074999999999966
period1,sc01,t0307,0.0,0.0,0.14549999999999835,0.14549999999999835
period1,sc01,t0308,0.0,0.0,0.0922500000000052,0.0922500000000052
period1,sc01,t0309,0.0,0.0,0.12074999999999746,0.12074999999999746
period1,sc01,t0310,0.0,0.0213749999999981,0.2667500000000029,0.2667500000000029
period1,sc01,t0311,0.0,0.0,0.1177499999999991,0.1177499999999991
period1,sc01,t0312,0.0,0.0,0.08174999999999774,0.08174999999999774
period1,sc01,t0313,0.0,0.0,0.10550000000000274,0.10550000000000274
period1,sc01,t0314,0.0,0.0,0.08824999999999861,0.08824999999999861
period1,sc01,t0315,0.0,0.0,0.05924999999999865,0.05924999999999865
period1,sc01,t0316,0.0,0.0,0.09750000000000365,0.09750000000000365
period1,sc01,t0317,0.0,0.0,0.10249999999999909,0.10249999999999909
period1,sc01,t0318,0.0168749999999988,0.0,0.2552499999999991,0.2552499999999991
period1,sc01,t0319,0.0,0.0,0.1492500000000003,0.1492500000000003
period1,sc01,t0320,0.0,0.0017499999999994,0.1644999999999946,0.1644999999999946
period1,sc01,t0321,0.0,0.0,0.14375000000000246,0.14375000000000246
period1,sc01,t0322,0.0,0.0,0.1050000000000057,0.1050000000000057
period1,sc01,t0323,0.0,0.0,0.13925000000000404,0.13925000000000404
period1,sc01,t0324,0.0,0.0,0.0782500000000023,0.0782500000000023
period1,sc01,t0325,0.0,0.0,0.09899999999999834,0.09899999999999834
period1,sc01,t0326,0.0,0.0,0.1152499999999996,0.1152499999999996
period1,sc01,t0327,0.0,0.0036249999999995,0.278249999999997,0.278249999999997
period1,sc01,t0328,0.005374999999999,0.0004999999999997,0.33324999999999777,0.33324999999999777
period1,sc01,t0329,0.0,0.0138749999999996,0.23225000000000226,0.23225000000000226
period1,sc01,t0330,0.0,0.0,0.19374999999999784,0.19374999999999784
period1,sc01,t0331,0.0,0.0,0.271749999999999,0.271749999999999
period1,sc01,t0332,0.0,0.0,0.11475000000000074,0.11475000000000074
period1,sc01,t0333,0.0,0.0,0.1020000000000056,0.1020000000000056
period1,sc01,t0334,0.0,0.0,0.08025000000000126,0.08025000000000126
period1,sc01,t0335,0.0,0.0,0.0672500000000031,0.0672500000000031
period1,sc01,t0336,0.0,0.0,0.15575000000000114,0.15575000000000114
period1,sc01,t0337,0.0,0.0,0.0995000000000025,0.0995000000000025
period1,sc01,t0338,0.0,0.0,0.13575000000000154,0.13575000000000154
period1,sc01,t0339,0.0,0.0,0.14825000000000085,0.14825000000000085
period1,sc01,t0340,0.0,0.0,0.10125000000000026,0.10125000000000026
period1,sc01,t0341,0.0,0.0,0.10350000000000385,0.10350000000000385
period1,sc01,t0342,0.0,0.0,0.12050000000000155,0.12050000000000155
period1,sc01,t0343,0.0,0.0,0.0729999999999968,0.0729999999999968
period1,sc01,t0344,0.0,0.0,0.16349999999999731,0.16349999999999731
period1,sc01,t0345,0.0,0.0,0.2335000000000029,0.2335000000000029
period1,sc01,t0346,0.0,0.0,0.0872499999999991,0.0872499999999991
period1,sc01,t0347,0.0,0.0,0.12924999999999895,0.12924999999999895
period1,sc01,t0348,0.0,0.0,0.1675000000000022,0.1675000000000022
period1,sc01,t0349,0.0,0.0,0.11425000000000016,0.11425000000000016
period1,sc01,t0350,0.0,0.0,0.13949999999999815,0.13949999999999815
period1,sc01,t0351,0.0,0.0,0.099750000000002,0.099750000000002
period1,sc01,t0352,0.0,0.0,0.15174999999999975,0.15174999999999975
period1,sc01,t0353,0.0,0.0,0.0602500000000034,0.0602500000000034
period1,sc01,t0354,0.0,0.0,0.14874999999999972,0.14874999999999972
period1,sc01,t0355,0.0,0.0,0.11125000000000004,0.11125000000000004
period1,sc01,t0356,0.0,0.0,0.16500000000000445,0.16500000000000445
period1,sc01,t0357,0.0,0.0608749999999984,0.41124999999999823,0.41124999999999823
period1,sc01,t0358,0.0,0.0268749999999986,0.40074999999999855,0.40074999999999855
period1,sc01,t0359,0.0,0.0,0.21925000000000416,0.21925000000000416
period1,sc01,t0360,0.0,0.0,0.15899999999999886,0.15899999999999886
period1,sc01,t0361,0.0004999999999997,0.0,0.19725000000000883,0.19725000000000883
period1,sc01,t0362,0.0,0.0,0.1495000000000015,0.1495000000000015
period1,sc01,t0363,0.0,0.0,0.1012499999999985,0.1012499999999985
period1,sc01,t0364,0.0,0.0,0.1162500000000026,0.1162500000000026
period1,sc01,t0365,0.0,0.0,0.20349999999999818,0.20349999999999818
period1,sc01,t0366,0.0,0.0,0.2114999999999991,0.2114999999999991
period1,sc01,t0367,0.0,0.0,0.10825000000000524,0.10825000000000524
period1,sc01,t0368,0.0,0.0,0.0822500000000054,0.0822500000000054
period1,sc01,t0369,0.0,0.0038749999999989,0.21350000000000224,0.21350000000000224
period1,sc01,t0370,0.0,0.0,0.06575000000000125,0.06575000000000125
period1,sc01,t0371,0.0,0.0,0.08100000000000304,0.08100000000000304
period1,sc01,t0372,0.0,0.0,0.13625000000000034,0.13625000000000034
period1,sc01,t0373,0.0,0.0,0.0894999999999992,0.0894999999999992
