,,,FCRD_Up,FCRD_Down,FCRN_Up,FCRN_Down
period1,sc01,t0061,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0062,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0063,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0064,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0065,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0066,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0067,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0068,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0069,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0070,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0071,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0072,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0073,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0074,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0075,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0076,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0077,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0078,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0079,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0080,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0081,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0082,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0083,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0084,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0085,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0086,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0087,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0088,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0089,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0090,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0091,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0092,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0093,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0094,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0095,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0096,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0097,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0098,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0099,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0100,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0101,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0102,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0103,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0104,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0105,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0106,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0107,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0108,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0109,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0110,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0111,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0112,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0113,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0114,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0115,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0116,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0117,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0118,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0119,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0120,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0121,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0122,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0123,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0124,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0125,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0126,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0127,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0128,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0129,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0130,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0131,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0132,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0133,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0134,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0135,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0136,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0137,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0138,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0139,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0140,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0141,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0142,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0143,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0144,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0145,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0146,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0147,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0148,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0149,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0150,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0151,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0152,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0153,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0154,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0155,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0156,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0157,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0158,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0159,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0160,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0161,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0162,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0163,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0164,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0165,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0166,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0167,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0168,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0169,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0170,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0171,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0172,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0173,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0174,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0175,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0176,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0177,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0178,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0179,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0180,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0181,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0182,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0183,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0184,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0185,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0186,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0187,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0188,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0189,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0190,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0191,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0192,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0193,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0194,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0195,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0196,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0197,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0198,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0199,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0200,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0201,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0202,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0203,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0204,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0205,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0206,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0207,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0208,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0209,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0210,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0211,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0212,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0213,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0214,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0215,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0216,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0217,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0218,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0219,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0220,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0221,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0222,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0223,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0224,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0225,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0226,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0227,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0228,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0229,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0230,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0231,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0232,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0233,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0234,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0235,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0236,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0237,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0238,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0239,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0240,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0241,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0242,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0243,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0244,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0245,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0246,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0247,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0248,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0249,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0250,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0251,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0252,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0253,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0254,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0255,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0256,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0257,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0258,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0259,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0260,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0261,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0262,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0263,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0264,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0265,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0266,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0267,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0268,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0269,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0270,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0271,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0272,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0273,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0274,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0275,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0276,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0277,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0278,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0279,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0280,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0281,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0282,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0283,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0284,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0285,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0286,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0287,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0288,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0289,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0290,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0291,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0292,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0293,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0294,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0295,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0296,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0297,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0298,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0299,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0300,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0301,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0302,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0303,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0304,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0305,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0306,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0307,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0308,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0309,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0310,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0311,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0312,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0313,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0314,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0315,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0316,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0317,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0318,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0319,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0320,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0321,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0322,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0323,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0324,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0325,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0326,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0327,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0328,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0329,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0330,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0331,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0332,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0333,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0334,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0335,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0336,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0337,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0338,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0339,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0340,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0341,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0342,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0343,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0344,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0345,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0346,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0347,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0348,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0349,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0350,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0351,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0352,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0353,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0354,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0355,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0356,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0357,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0358,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0359,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0360,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0361,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0362,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0363,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0364,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0365,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0366,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0367,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0368,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0369,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0370,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0371,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0372,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0373,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0374,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0375,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0376,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0377,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0378,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0379,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0380,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0381,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0382,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0383,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0384,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0385,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0386,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0387,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0388,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0389,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0390,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0391,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0392,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0393,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0394,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0395,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0396,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0397,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0398,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0399,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0400,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0401,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0402,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0403,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0404,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0405,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0406,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0407,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0408,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0409,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0410,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0411,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0412,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0413,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0414,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0415,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0416,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0417,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0418,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0419,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0420,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0421,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0422,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0423,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0424,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0425,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0426,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0427,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0428,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0429,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0430,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0431,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0432,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0433,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0434,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0435,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0436,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0437,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0438,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0439,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0440,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0441,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0442,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0443,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0444,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0445,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0446,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0447,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0448,5000.0,5000.0,5000.0,5000.0
period1,sc01,t0449,5000.0,5000.0,5000.0,5000.0
