,,,FCRD_Up,FCRD_Down,FCRN_Up,FCRN_Down
period1,sc01,t0206, 0 , 0 ,,
period1,sc01,t0207, 0 , 0 ,,
period1,sc01,t0208, 0 , 0.341505020730645 ,,
period1,sc01,t0209, 0 , 0.632524215740113 ,,
period1,sc01,t0210, 0.22208263950147 , 0 ,,
period1,sc01,t0211, 0 , 0 ,,
period1,sc01,t0212, 0 , 0 ,,
period1,sc01,t0213, 0.145542369257342 , 0.417774241115636 ,,
period1,sc01,t0214, 0.400613682410456 , 0 ,,
period1,sc01,t0215, 0 , 0 ,,
period1,sc01,t0216, 0 , 0 ,,
period1,sc01,t0217, 0 , 0 ,,
period1,sc01,t0218, 0 , 0 ,,
period1,sc01,t0219, 0.305462044325649 , 0 ,,
period1,sc01,t0220, 0 , 0.377978868800433 ,,
period1,sc01,t0221, 0 , 0 ,,
period1,sc01,t0222, 9.38837658394075E-02 , 0 ,,
period1,sc01,t0223, 0 , 5.45272339618429E-02 ,,
period1,sc01,t0224, 0 , 0 ,,
period1,sc01,t0225, 0 , 0 ,,
period1,sc01,t0226, 0 , 0 ,,
period1,sc01,t0227, 3.55663621477913E-02 , 0 ,,
period1,sc01,t0228, 0.160335353260529 , 0 ,,
period1,sc01,t0229, 0 , 0 ,,
period1,sc01,t0230, 0 , 0 ,,
period1,sc01,t0231, 0 , 0 ,,
period1,sc01,t0232, 0.295041714928329 , 0 ,,
period1,sc01,t0233, 0 , 0 ,,
period1,sc01,t0234, 0.193600352735621 , 0 ,,
period1,sc01,t0235, 0 , 0 ,,
period1,sc01,t0236, 0 , 0 ,,
period1,sc01,t0237, 0 , 0 ,,
period1,sc01,t0238, 0 , 0 ,,
period1,sc01,t0239, 0 , 0 ,,
period1,sc01,t0240, 0 , 0 ,,
period1,sc01,t0241, 0 , 0 ,,
period1,sc01,t0242, 0 , 0.206436896820535 ,,
period1,sc01,t0243, 0 , 0 ,,
period1,sc01,t0244, 0 , 0 ,,
period1,sc01,t0245, 0 , 0 ,,
period1,sc01,t0246, 3.27403096100412E-02 , 0 ,,
period1,sc01,t0247, 0 , 0.235837329444551 ,,
period1,sc01,t0248, 0 , 0 ,,
period1,sc01,t0249, 0 , 0 ,,
period1,sc01,t0250, 0 , 0 ,,
period1,sc01,t0251, 0 , 0 ,,
period1,sc01,t0252, 0 , 0 ,,
period1,sc01,t0253, 0 , 0 ,,
period1,sc01,t0254, 0 , 0 ,,
period1,sc01,t0255, 0 , 0 ,,
period1,sc01,t0256, 0 , 0 ,,
period1,sc01,t0257, 0 , 0 ,,
period1,sc01,t0258, 0 , 6.87803274088872E-02 ,,
period1,sc01,t0259, 0 , 8.77665824299779E-02 ,,
period1,sc01,t0260, 0 , 0 ,,
period1,sc01,t0261, 0 , 0 ,,
period1,sc01,t0262, 0 , 0 ,,
period1,sc01,t0263, 0.147767481882823 , 0 ,,
period1,sc01,t0264, 0 , 0 ,,
period1,sc01,t0265, 0 , 0 ,,
period1,sc01,t0266, 0 , 0 ,,
period1,sc01,t0267, 0 , 0 ,,
period1,sc01,t0268, 0 , 7.53766542518012E-02 ,,
period1,sc01,t0269, 0.156472539045637 , 0 ,,
period1,sc01,t0270, 0 , 0 ,,
period1,sc01,t0271, 0 , 0 ,,
period1,sc01,t0272, 0 , 0 ,,
period1,sc01,t0273, 0 , 0 ,,
period1,sc01,t0274, 8.47391950635356E-02 , 0 ,,
period1,sc01,t0275, 0 , 0 ,,
period1,sc01,t0276, 0 , 0 ,,
period1,sc01,t0277, 0.210831449407791 , 0 ,,
period1,sc01,t0278, 0.124469468491425 , 0 ,,
period1,sc01,t0279, 0.322613236838408 , 0 ,,
period1,sc01,t0280, 0 , 0 ,,
period1,sc01,t0281, 0 , 0 ,,
period1,sc01,t0282, 0 , 0 ,,
period1,sc01,t0283, 0 , 0 ,,
period1,sc01,t0284, 0 , 0 ,,
period1,sc01,t0285, 0 , 0 ,,
period1,sc01,t0286, 0 , 0 ,,
period1,sc01,t0287, 0 , 0 ,,
period1,sc01,t0288, 0 , 0 ,,
period1,sc01,t0289, 0 , 0 ,,
period1,sc01,t0290, 0 , 0 ,,
period1,sc01,t0291, 0.121695242814622 , 0 ,,
period1,sc01,t0292, 0 , 0 ,,
period1,sc01,t0293, 0.288941828170135 , 0 ,,
period1,sc01,t0294, 0 , 0 ,,
period1,sc01,t0295, 0.326929802509662 , 0 ,,
period1,sc01,t0296, 0 , 0 ,,
period1,sc01,t0297, 0 , 0 ,,
period1,sc01,t0298, 0 , 0 ,,
period1,sc01,t0299, 0 , 0 ,,
period1,sc01,t0300, 0 , 0 ,,
period1,sc01,t0301, 0 , 0 ,,
period1,sc01,t0302, 0 , 0 ,,
period1,sc01,t0303, 0 , 0 ,,
period1,sc01,t0304, 0 , 0 ,,
period1,sc01,t0305, 0 , 0 ,,
period1,sc01,t0306, 0 , 0 ,,
period1,sc01,t0307, 0 , 0 ,,
period1,sc01,t0308, 0 , 0 ,,
period1,sc01,t0309, 0 , 0 ,,
period1,sc01,t0310, 0 , 0 ,,
period1,sc01,t0311, 0 , 0 ,,
period1,sc01,t0312, 0 , 0 ,,
period1,sc01,t0313, 0 , 0 ,,
period1,sc01,t0314, 0 , 0 ,,
period1,sc01,t0315, 0 , 0.17477309939059 ,,
period1,sc01,t0316, 0 , 0.220673457695297 ,,
period1,sc01,t0317, 0 , 0 ,,
period1,sc01,t0318, 0 , 0 ,,
period1,sc01,t0319, 0 , 0 ,,
period1,sc01,t0320, 0 , 0 ,,
period1,sc01,t0321, 0 , 0 ,,
period1,sc01,t0322, 0 , 0 ,,
period1,sc01,t0323, 0.249030686262954 , 0 ,,
period1,sc01,t0324, 0 , 0 ,,
period1,sc01,t0325, 0.166765345522249 , 0 ,,
period1,sc01,t0326, 0 , 0 ,,
period1,sc01,t0327, 0 , 0 ,,
period1,sc01,t0328, 0 , 0 ,,
period1,sc01,t0329, 9.89963814913128E-02 , 0 ,,
period1,sc01,t0330, 0 , 0 ,,
period1,sc01,t0331, 0 , 0 ,,
period1,sc01,t0332, 0 , 0 ,,
period1,sc01,t0333, 0 , 0 ,,
period1,sc01,t0334, 0 , 0 ,,
period1,sc01,t0335, 0 , 0 ,,
period1,sc01,t0336, 0 , 0 ,,
period1,sc01,t0337, 0 , 0 ,,
period1,sc01,t0338, 0.290473638604049 , 0 ,,
period1,sc01,t0339, 0 , 0 ,,
period1,sc01,t0340, 0 , 0 ,,
period1,sc01,t0341, 0 , 0 ,,
period1,sc01,t0342, 0.226091028460165 , 0 ,,
period1,sc01,t0343, 0 , 0 ,,
period1,sc01,t0344, 0 , 0.423022428294886 ,,
period1,sc01,t0345, 0 , 0.204894382000868 ,,
period1,sc01,t0346, 0 , 0 ,,
period1,sc01,t0347, 0 , 0 ,,
period1,sc01,t0348, 0 , 0 ,,
period1,sc01,t0349, 0 , 0 ,,
period1,sc01,t0350, 0 , 0 ,,
period1,sc01,t0351, 0 , 0 ,,
period1,sc01,t0352, 0.105530753794714 , 0 ,,
period1,sc01,t0353, 0 , 0 ,,
period1,sc01,t0354, 0 , 0 ,,
period1,sc01,t0355, 0 , 0 ,,
period1,sc01,t0356, 0 , 0.204525577337712 ,,
period1,sc01,t0357, 0 , 3.00786453073996E-02 ,,
period1,sc01,t0358, 0.191883610100318 , 0 ,,
period1,sc01,t0359, 0 , 0 ,,
period1,sc01,t0360, 0 , 0 ,,
period1,sc01,t0361, 0 , 0 ,,
period1,sc01,t0362, 0 , 0 ,,
period1,sc01,t0363, 0 , 9.32898818863225E-02 ,,
period1,sc01,t0364, 0 , 0 ,,
period1,sc01,t0365, 0 , 0.175443153963004 ,,
period1,sc01,t0366, 0.326357487925206 , 0 ,,
period1,sc01,t0367, 0.104526099691918 , 3.53057050630776E-02 ,,
period1,sc01,t0368, 0 , 0 ,,
period1,sc01,t0369, 0 , 0 ,,
period1,sc01,t0370, 0 , 0 ,,
period1,sc01,t0371, 0 , 0 ,,
period1,sc01,t0372, 0 , 0 ,,
period1,sc01,t0373, 0 , 0 ,,
period1,sc01,t0374, 0 , 0 ,,
period1,sc01,t0375, 0 , 0 ,,
period1,sc01,t0376, 0 , 0 ,,
period1,sc01,t0377, 0 , 0 ,,
period1,sc01,t0378, 0.162297511678059 , 0 ,,
period1,sc01,t0379, 0 , 0 ,,
period1,sc01,t0380, 0 , 0 ,,
period1,sc01,t0381, 8.60106260704847E-02 , 0 ,,
period1,sc01,t0382, 0 , 0 ,,
period1,sc01,t0383, 0 , 0.30629581819815 ,,
period1,sc01,t0384, 0 , 0 ,,
period1,sc01,t0385, 0 , 0 ,,
period1,sc01,t0386, 0 , 0 ,,
period1,sc01,t0387, 0 , 0 ,,
period1,sc01,t0388, 0 , 0 ,,
period1,sc01,t0389, 0 , 0.116851003932895 ,,
period1,sc01,t0390, 0 , 0 ,,
period1,sc01,t0391, 0 , 0 ,,
period1,sc01,t0392, 0 , 0 ,,
period1,sc01,t0393, 2.56717756671976E-02 , 0 ,,
period1,sc01,t0394, 0 , 0 ,,
period1,sc01,t0395, 0 , 0 ,,
period1,sc01,t0396, 0 , 0 ,,
period1,sc01,t0397, 0 , 0 ,,
period1,sc01,t0398, 0 , 0 ,,
period1,sc01,t0399, 0.267853216099737 , 0 ,,
period1,sc01,t0400, 0 , 0 ,,
period1,sc01,t0401, 0 , 3.86743386045349E-02 ,,
period1,sc01,t0402, 0 , 0 ,,
period1,sc01,t0403, 0 , 0.286932440730882 ,,
period1,sc01,t0404, 0 , 0.101337669279937 ,,
period1,sc01,t0405, 0 , 0 ,,
period1,sc01,t0406, 0 , 8.83747254961582E-02 ,,
period1,sc01,t0407, 0 , 0 ,,
period1,sc01,t0408, 0 , 6.21650917859658E-02 ,,
period1,sc01,t0409, 0 , 0 ,,
period1,sc01,t0410, 0 , 0 ,,
period1,sc01,t0411, 0 , 0 ,,
period1,sc01,t0412, 0 , 0 ,,
period1,sc01,t0413, 0 , 0.23070692553179 ,,
period1,sc01,t0414, 0 , 0.185087888190673 ,,
period1,sc01,t0415, 5.06146850743017E-02 , 0 ,,
period1,sc01,t0416, 0 , 0.517909220872316 ,,
period1,sc01,t0417, 0 , 0.41385784020743 ,,
period1,sc01,t0418, 0 , 0.228131014555288 ,,
period1,sc01,t0419, 0 , 0.363255051029659 ,,
period1,sc01,t0420, 0 , 0 ,,
period1,sc01,t0421, 0 , 0 ,,
period1,sc01,t0422, 0 , 0 ,,
period1,sc01,t0423, 0 , 0 ,,
period1,sc01,t0424, 0 , 0 ,,
period1,sc01,t0425, 0 , 0 ,,
period1,sc01,t0426, 0 , 0 ,,
period1,sc01,t0427, 0 , 0 ,,
period1,sc01,t0428, 0 , 0 ,,
period1,sc01,t0429, 0 , 0 ,,
period1,sc01,t0430, 0 , 0 ,,
period1,sc01,t0431, 0 , 0 ,,
period1,sc01,t0432, 0 , 0 ,,
period1,sc01,t0433, 0 , 0 ,,
period1,sc01,t0434, 0 , 0 ,,
period1,sc01,t0435, 0 , 0 ,,
period1,sc01,t0436, 0 , 0 ,,
period1,sc01,t0437, 0 , 0 ,,
period1,sc01,t0438, 0 , 8.67651058865414E-02 ,,
period1,sc01,t0439, 0 , 0 ,,
period1,sc01,t0440, 0 , 0 ,,
period1,sc01,t0441, 0 , 0 ,,
period1,sc01,t0442, 0 , 0 ,,
period1,sc01,t0443, 0 , 0 ,,
period1,sc01,t0444, 0 , 0 ,,
period1,sc01,t0445, 0 , 0 ,,
period1,sc01,t0446, 0.510932397219716 , 0 ,,
period1,sc01,t0447, 0 , 4.24383815389485E-02 ,,
period1,sc01,t0448, 0 , 0 ,,
period1,sc01,t0449, 0 , 0 ,,
period1,sc01,t0450, 0 , 0 ,,
period1,sc01,t0451, 0 , 9.05597835890429E-02 ,,
period1,sc01,t0452, 9.19513125270959E-02 , 0 ,,
period1,sc01,t0453, 0.042152142437884 , 0 ,,
period1,sc01,t0454, 0 , 0 ,,
period1,sc01,t0455, 0 , 0 ,,
period1,sc01,t0456, 0 , 0.182421717919937 ,,
period1,sc01,t0457, 0.246819108247023 , 0 ,,
period1,sc01,t0458, 0 , 0 ,,
period1,sc01,t0459, 0.113918704476881 , 0 ,,
period1,sc01,t0460, 0 , 0 ,,
period1,sc01,t0461, 0 , 0 ,,
period1,sc01,t0462, 0 , 7.32853842255047E-02 ,,
period1,sc01,t0463, 0 , 0 ,,
period1,sc01,t0464, 0 , 0 ,,
period1,sc01,t0465, 0 , 0 ,,
period1,sc01,t0466, 0.129640467128437 , 0 ,,
period1,sc01,t0467, 0 , 0 ,,
period1,sc01,t0468, 0.236834971071878 , 0 ,,
period1,sc01,t0469, 0 , 0 ,,
period1,sc01,t0470, 0 , 0 ,,
period1,sc01,t0471, 0 , 0 ,,
period1,sc01,t0472, 0 , 0 ,,
period1,sc01,t0473, 5.74740015575672E-02 , 0 ,,
period1,sc01,t0474, 0 , 0 ,,
period1,sc01,t0475, 0 , 0 ,,
period1,sc01,t0476, 0 , 0 ,,
period1,sc01,t0477, 0 , 0 ,,
period1,sc01,t0478, 0 , 0 ,,
period1,sc01,t0479, 0 , 0 ,,
period1,sc01,t0480, 0 , 0 ,,
period1,sc01,t0481, 0 , 0.196897896399878 ,,
period1,sc01,t0482, 0.336566766058344 , 0 ,,
period1,sc01,t0483, 0 , 0.412644715504232 ,,
period1,sc01,t0484, 0 , 0 ,,
period1,sc01,t0485, 0 , 0 ,,
period1,sc01,t0486, 0 , 0.146327302179859 ,,
period1,sc01,t0487, 0 , 0 ,,
period1,sc01,t0488, 0 , 0.159234323755277 ,,
period1,sc01,t0489, 0.150738917452045 , 0 ,,
period1,sc01,t0490, 0 , 0 ,,
period1,sc01,t0491, 0 , 0.3694372222546 ,,
period1,sc01,t0492, 0 , 0.088719381338278 ,,
period1,sc01,t0493, 0 , 0 ,,
period1,sc01,t0494, 0.157095671519106 , 8.58354180031221E-02 ,,
period1,sc01,t0495, 0 , 0 ,,
period1,sc01,t0496, 0 , 0 ,,
period1,sc01,t0497, 0 , 0 ,,
period1,sc01,t0498, 0 , 0 ,,
period1,sc01,t0499, 0 , 0 ,,
period1,sc01,t0500, 0 , 0 ,,
period1,sc01,t0501, 0 , 0 ,,
period1,sc01,t0502, 0 , 0.063456605312624 ,,
period1,sc01,t0503, 0 , 0.052153723852935 ,,
period1,sc01,t0504, 0 , 0 ,,
period1,sc01,t0505, 0.239839561118335 , 0 ,,
period1,sc01,t0506, 0 , 0 ,,
period1,sc01,t0507, 0 , 0 ,,
period1,sc01,t0508, 0.220983006959587 , 0 ,,
period1,sc01,t0509, 0 , 0 ,,
period1,sc01,t0510, 0 , 0.172614573000663 ,,
period1,sc01,t0511, 0 , 0 ,,
period1,sc01,t0512, 0 , 0 ,,
period1,sc01,t0513, 0 , 0 ,,
period1,sc01,t0514, 0 , 0.186273062005323 ,,
period1,sc01,t0515, 0 , 0 ,,
period1,sc01,t0516, 0 , 0 ,,
period1,sc01,t0517, 0 , 0.210775280132717 ,,
period1,sc01,t0518, 0 , 0 ,,
period1,sc01,t0519, 0.119777950263966 , 0 ,,
period1,sc01,t0520, 0 , 0 ,,
period1,sc01,t0521, 0 , 0.103835865316703 ,,
period1,sc01,t0522, 0 , 0 ,,
period1,sc01,t0523, 0 , 0 ,,
period1,sc01,t0524, 0 , 0 ,,
period1,sc01,t0525, 0 , 0.184796255900635 ,,
period1,sc01,t0526, 0 , 0 ,,
period1,sc01,t0527, 0 , 0 ,,
period1,sc01,t0528, 0 , 0 ,,
period1,sc01,t0529, 0 , 0 ,,
period1,sc01,t0530, 0 , 0.058570536345829 ,,
period1,sc01,t0531, 0.177905222531862 , 0 ,,
period1,sc01,t0532, 9.42447227658366E-02 , 0 ,,
period1,sc01,t0533, 0 , 0 ,,
period1,sc01,t0534, 0 , 0 ,,
period1,sc01,t0535, 0 , 0 ,,
period1,sc01,t0536, 0 , 0 ,,
period1,sc01,t0537, 0 , 0 ,,
period1,sc01,t0538, 0 , 0 ,,
period1,sc01,t0539, 0 , 0 ,,
period1,sc01,t0540, 9.05251774274663E-02 , 0 ,,
period1,sc01,t0541, 0 , 0 ,,
period1,sc01,t0542, 0 , 0 ,,
period1,sc01,t0543, 0 , 0 ,,
period1,sc01,t0544, 0.294235756209608 , 0 ,,
period1,sc01,t0545, 0 , 0 ,,
period1,sc01,t0546, 0.132462089209514 , 0 ,,
period1,sc01,t0547, 0.065473393744946 , 0 ,,
period1,sc01,t0548, 0 , 0 ,,
period1,sc01,t0549, 0 , 0 ,,
period1,sc01,t0550, 0 , 0.228184580111206 ,,
period1,sc01,t0551, 0 , 0 ,,
period1,sc01,t0552, 0 , 0 ,,
period1,sc01,t0553, 0 , 0 ,,
period1,sc01,t0554, 0 , 8.04737084379991E-02 ,,
period1,sc01,t0555, 0 , 0 ,,
period1,sc01,t0556, 0 , 0.104691023199465 ,,
period1,sc01,t0557, 0.126540397561933 , 0 ,,
period1,sc01,t0558, 0 , 0 ,,
period1,sc01,t0559, 0 , 0 ,,
period1,sc01,t0560, 0.326759427777426 , 0 ,,
period1,sc01,t0561, 0 , 0 ,,
period1,sc01,t0562, 0 , 0 ,,
period1,sc01,t0563, 0 , 0 ,,
period1,sc01,t0564, 0 , 0 ,,
period1,sc01,t0565, 0 , 0 ,,
period1,sc01,t0566, 0 , 0 ,,
period1,sc01,t0567, 0 , 0 ,,
period1,sc01,t0568, 0 , 0 ,,
period1,sc01,t0569, 0 , 0 ,,
period1,sc01,t0570, 0 , 0 ,,
period1,sc01,t0571, 0 , 0 ,,
period1,sc01,t0572, 0 , 0 ,,
period1,sc01,t0573, 0 , 0 ,,
period1,sc01,t0574, 0 , 0 ,,
period1,sc01,t0575, 0 , 0 ,,
