,,,FCRD_Up,FCRD_Down,FCRN_Up,FCRN_Down
period1,sc01,t0071, 0.394911031266813 , 0.394911031266813 ,,
period1,sc01,t0072, 0.322213782737232 , 0.322213782737232 ,,
period1,sc01,t0073, 0.274733509440155 , 0.274733509440155 ,,
period1,sc01,t0074, 0.242476331903074 , 0.242476331903074 ,,
period1,sc01,t0075, 8.53749372505725E-02 , 8.53749372505725E-02 ,,
period1,sc01,t0076, 0.127142898765428 , 0.127142898765428 ,,
period1,sc01,t0077, 0.245931413886901 , 0.245931413886901 ,,
period1,sc01,t0078, 0.403397488494525 , 0.403397488494525 ,,
period1,sc01,t0079, 0.230571421093566 , 0.230571421093566 ,,
period1,sc01,t0080, 6.13610886732414E-02 , 6.13610886732414E-02 ,,
period1,sc01,t0081, 0.202884048980302 , 0.202884048980302 ,,
period1,sc01,t0082, 0.100295256526757 , 0.100295256526757 ,,
period1,sc01,t0083, 6.17786435825301E-02 , 6.17786435825301E-02 ,,
period1,sc01,t0084, 0.219921900914334 , 0.219921900914334 ,,
period1,sc01,t0085, 0.125976678881966 , 0.125976678881966 ,,
period1,sc01,t0086, 7.69999341984666E-02 , 7.69999341984666E-02 ,,
period1,sc01,t0087, 0.122406735492116 , 0.122406735492116 ,,
period1,sc01,t0088, 0.359961723140109 , 0.359961723140109 ,,
period1,sc01,t0089, 0.28464489444992 , 0.28464489444992 ,,
period1,sc01,t0090, 0.329952474217773 , 0.329952474217773 ,,
period1,sc01,t0091, 0.426816418855224 , 0.426816418855224 ,,
period1,sc01,t0092, 0.242483327442514 , 0.242483327442514 ,,
period1,sc01,t0093, 0.25745757383768 , 0.25745757383768 ,,
period1,sc01,t0094, 0.332417709712536 , 0.332417709712536 ,,
period1,sc01,t0095, 0.331055124370272 , 0.331055124370272 ,,
period1,sc01,t0096, 0.523193821367739 , 0.523193821367739 ,,
period1,sc01,t0097, 0.272081989848053 , 0.272081989848053 ,,
period1,sc01,t0098, 0.108016273997586 , 0.108016273997586 ,,
period1,sc01,t0099, 0.153086028895849 , 0.153086028895849 ,,
period1,sc01,t0100, 0.13303253890806 , 0.13303253890806 ,,
period1,sc01,t0101, 0.106287669044079 , 0.106287669044079 ,,
period1,sc01,t0102, 0.171084144000424 , 0.171084144000424 ,,
period1,sc01,t0103, 1.70569083271464E-03 , 1.70569083271464E-03 ,,
period1,sc01,t0104, 0.157008668361417 , 0.157008668361417 ,,
period1,sc01,t0105, 4.68520988897646E-02 , 4.68520988897646E-02 ,,
period1,sc01,t0106, 3.49495169160333E-02 , 3.49495169160333E-02 ,,
period1,sc01,t0107, 7.33921656262368E-02 , 7.33921656262368E-02 ,,
period1,sc01,t0108, 9.17371152798015E-02 , 9.17371152798015E-02 ,,
period1,sc01,t0109, 0.232400667533252 , 0.232400667533252 ,,
period1,sc01,t0110, 0.277881210403071 , 0.277881210403071 ,,
period1,sc01,t0111, 0.335741802524361 , 0.335741802524361 ,,
period1,sc01,t0112, 0.305365097351229 , 0.305365097351229 ,,
period1,sc01,t0113, 0.311576979176742 , 0.311576979176742 ,,
period1,sc01,t0114, 0.321009865794903 , 0.321009865794903 ,,
period1,sc01,t0115, 0.428282882658648 , 0.428282882658648 ,,
period1,sc01,t0116, 0.220169497817294 , 0.220169497817294 ,,
period1,sc01,t0117, 0.325428493105218 , 0.325428493105218 ,,
period1,sc01,t0118, 0.201803977667483 , 0.201803977667483 ,,
period1,sc01,t0119, 0.187619247605861 , 0.187619247605861 ,,
period1,sc01,t0120, 0.223263964404257 , 0.223263964404257 ,,
period1,sc01,t0121, 4.61088244242888E-02 , 4.61088244242888E-02 ,,
period1,sc01,t0122, 0.322833584657982 , 0.322833584657982 ,,
period1,sc01,t0123, 7.33922561406249E-02 , 7.33922561406249E-02 ,,
period1,sc01,t0124, 3.84910481844426E-02 , 3.84910481844426E-02 ,,
period1,sc01,t0125, 0 , 0 ,,
period1,sc01,t0126, 0.150602269647979 , 0.150602269647979 ,,
period1,sc01,t0127, 8.22432861222072E-02 , 8.22432861222072E-02 ,,
period1,sc01,t0128, 9.28508855615286E-02 , 9.28508855615286E-02 ,,
period1,sc01,t0129, 0.22638593633826 , 0.22638593633826 ,,
period1,sc01,t0130, 1.79851923999545E-03 , 1.79851923999545E-03 ,,
period1,sc01,t0131, 0.189430676002375 , 0.189430676002375 ,,
period1,sc01,t0132, 0.160826719134323 , 0.160826719134323 ,,
period1,sc01,t0133, 8.98443835531125E-02 , 8.98443835531125E-02 ,,
period1,sc01,t0134, 0.248024446594229 , 0.248024446594229 ,,
period1,sc01,t0135, 7.08833807863332E-02 , 7.08833807863332E-02 ,,
period1,sc01,t0136, 1.01691876838296E-02 , 1.01691876838296E-02 ,,
period1,sc01,t0137, 8.48383676863596E-02 , 8.48383676863596E-02 ,,
period1,sc01,t0138, 0.276614206509288 , 0.276614206509288 ,,
period1,sc01,t0139, 0.133946002180106 , 0.133946002180106 ,,
period1,sc01,t0140, 0.170522727586562 , 0.170522727586562 ,,
period1,sc01,t0141, 0.176622382381428 , 0.176622382381428 ,,
period1,sc01,t0142, 0.166816423268031 , 0.166816423268031 ,,
period1,sc01,t0143, 6.85602776685828E-02 , 6.85602776685828E-02 ,,
period1,sc01,t0144, 0.171257639906484 , 0.171257639906484 ,,
period1,sc01,t0145, 0.184504875199542 , 0.184504875199542 ,,
period1,sc01,t0146, 2.05871863928262E-02 , 2.05871863928262E-02 ,,
period1,sc01,t0147, 7.66781061450408E-02 , 7.66781061450408E-02 ,,
period1,sc01,t0148, 8.37351785469645E-02 , 8.37351785469645E-02 ,,
period1,sc01,t0149, 0 , 0 ,,
period1,sc01,t0150, 0 , 0 ,,
period1,sc01,t0151, 0 , 0 ,,
period1,sc01,t0152, 0 , 0 ,,
period1,sc01,t0153, 0.052702170109101 , 0.052702170109101 ,,
period1,sc01,t0154, 0.10823191474322 , 0.10823191474322 ,,
period1,sc01,t0155, 0.047964090657903 , 0.047964090657903 ,,
period1,sc01,t0156, 0.237939913816682 , 0.237939913816682 ,,
period1,sc01,t0157, 9.10909551325881E-02 , 9.10909551325881E-02 ,,
period1,sc01,t0158, 7.30439061874218E-02 , 7.30439061874218E-02 ,,
period1,sc01,t0159, 0.195277565946194 , 0.195277565946194 ,,
period1,sc01,t0160, 0.317979004404465 , 0.317979004404465 ,,
period1,sc01,t0161, 0.184913499362646 , 0.184913499362646 ,,
period1,sc01,t0162, 0.101044816160524 , 0.101044816160524 ,,
period1,sc01,t0163, 0.262174220884076 , 0.262174220884076 ,,
period1,sc01,t0164, 0 , 0 ,,
period1,sc01,t0165, 2.07149255105756E-02 , 2.07149255105756E-02 ,,
period1,sc01,t0166, 5.39820209012748E-02 , 5.39820209012748E-02 ,,
period1,sc01,t0167, 9.69776210268552E-02 , 9.69776210268552E-02 ,,
period1,sc01,t0168, 0.140492755657686 , 0.140492755657686 ,,
period1,sc01,t0169, 0.356086718251617 , 0.356086718251617 ,,
period1,sc01,t0170, 0 , 0 ,,
period1,sc01,t0171, 0.150221642484651 , 0.150221642484651 ,,
period1,sc01,t0172, 4.59727482568716E-03 , 4.59727482568716E-03 ,,
period1,sc01,t0173, 0 , 0 ,,
period1,sc01,t0174, 0 , 0 ,,
period1,sc01,t0175, 0 , 0 ,,
period1,sc01,t0176, 0 , 0 ,,
period1,sc01,t0177, 2.31864824557831E-03 , 2.31864824557831E-03 ,,
period1,sc01,t0178, 0 , 0 ,,
period1,sc01,t0179, 7.32120962799972E-02 , 7.32120962799972E-02 ,,
period1,sc01,t0180, 0.133723755060588 , 0.133723755060588 ,,
period1,sc01,t0181, 0.208137468565073 , 0.208137468565073 ,,
period1,sc01,t0182, 0.17860927897578 , 0.17860927897578 ,,
period1,sc01,t0183, 0.241649127249348 , 0.241649127249348 ,,
period1,sc01,t0184, 0.278005116179904 , 0.278005116179904 ,,
period1,sc01,t0185, 0.416432378705775 , 0.416432378705775 ,,
period1,sc01,t0186, 0.356624376172245 , 0.356624376172245 ,,
period1,sc01,t0187, 0.330669461538417 , 0.330669461538417 ,,
period1,sc01,t0188, 0.301029418727847 , 0.301029418727847 ,,
period1,sc01,t0189, 0.356731135256559 , 0.356731135256559 ,,
period1,sc01,t0190, 0.311319764446488 , 0.311319764446488 ,,
period1,sc01,t0191, 0.290893683476685 , 0.290893683476685 ,,
period1,sc01,t0192, 0.24700404865163 , 0.24700404865163 ,,
period1,sc01,t0193, 0.190803266861478 , 0.190803266861478 ,,
period1,sc01,t0194, 0.185502433075028 , 0.185502433075028 ,,
period1,sc01,t0195, 0.159897389679644 , 0.159897389679644 ,,
period1,sc01,t0196, 4.31892104458995E-02 , 4.31892104458995E-02 ,,
period1,sc01,t0197, 0.155194739770755 , 0.155194739770755 ,,
period1,sc01,t0198, 0.309437540750721 , 0.309437540750721 ,,
period1,sc01,t0199, 0.264132961773633 , 0.264132961773633 ,,
period1,sc01,t0200, 0.153437156200532 , 0.153437156200532 ,,
period1,sc01,t0201, 0.193051501647501 , 0.193051501647501 ,,
period1,sc01,t0202, 9.16045628852982E-02 , 9.16045628852982E-02 ,,
period1,sc01,t0203, 0.125126165813584 , 0.125126165813584 ,,
period1,sc01,t0204, 6.66273938852187E-02 , 6.66273938852187E-02 ,,
period1,sc01,t0205, 0.234863874480775 , 0.234863874480775 ,,
period1,sc01,t0206, 0.153425599884588 , 0.153425599884588 ,,
period1,sc01,t0207, 0.195155153356736 , 0.195155153356736 ,,
period1,sc01,t0208, 0.20160334690045 , 0.20160334690045 ,,
period1,sc01,t0209, 0.28456781820647 , 0.28456781820647 ,,
period1,sc01,t0210, 0.281721097784687 , 0.281721097784687 ,,
period1,sc01,t0211, 0.353924942585058 , 0.353924942585058 ,,
period1,sc01,t0212, 0.411506497158852 , 0.411506497158852 ,,
period1,sc01,t0213, 0.366049798904151 , 0.366049798904151 ,,
period1,sc01,t0214, 0.363046638582879 , 0.363046638582879 ,,
period1,sc01,t0215, 0.440558222623302 , 0.440558222623302 ,,
period1,sc01,t0216, 0.270668466503316 , 0.270668466503316 ,,
period1,sc01,t0217, 0.233931462071233 , 0.233931462071233 ,,
period1,sc01,t0218, 3.95113130332632E-02 , 3.95113130332632E-02 ,,
period1,sc01,t0219, 0.251690883181742 , 0.251690883181742 ,,
period1,sc01,t0220, 0.364824651973224 , 0.364824651973224 ,,
period1,sc01,t0221, 0.17129108636683 , 0.17129108636683 ,,
period1,sc01,t0222, 0.263662113742781 , 0.263662113742781 ,,
period1,sc01,t0223, 0.254775583408052 , 0.254775583408052 ,,
period1,sc01,t0224, 0.231240522171912 , 0.231240522171912 ,,
period1,sc01,t0225, 0.294253949744075 , 0.294253949744075 ,,
period1,sc01,t0226, 0.291185178789104 , 0.291185178789104 ,,
period1,sc01,t0227, 0.163639792459623 , 0.163639792459623 ,,
period1,sc01,t0228, 0.294465383521768 , 0.294465383521768 ,,
period1,sc01,t0229, 0.391954802955765 , 0.391954802955765 ,,
period1,sc01,t0230, 0.212493290127122 , 0.212493290127122 ,,
period1,sc01,t0231, 0.165135036002014 , 0.165135036002014 ,,
period1,sc01,t0232, 0.392621683787718 , 0.392621683787718 ,,
period1,sc01,t0233, 0.424930266340428 , 0.424930266340428 ,,
period1,sc01,t0234, 0.398948357250477 , 0.398948357250477 ,,
period1,sc01,t0235, 0.43954174496616 , 0.43954174496616 ,,
period1,sc01,t0236, 0.182210689580635 , 0.182210689580635 ,,
period1,sc01,t0237, 0.367599640391025 , 0.367599640391025 ,,
period1,sc01,t0238, 0.265673300109571 , 0.265673300109571 ,,
period1,sc01,t0239, 0.367321693993419 , 0.367321693993419 ,,
period1,sc01,t0240, 0.26049243360391 , 0.26049243360391 ,,
period1,sc01,t0241, 0.27483599590919 , 0.27483599590919 ,,
period1,sc01,t0242, 0.227228240769034 , 0.227228240769034 ,,
period1,sc01,t0243, 0.162212205413559 , 0.162212205413559 ,,
period1,sc01,t0244, 0.147957069913457 , 0.147957069913457 ,,
period1,sc01,t0245, 0.250959443963462 , 0.250959443963462 ,,
period1,sc01,t0246, 0.178672772716523 , 0.178672772716523 ,,
period1,sc01,t0247, 0.201924175505319 , 0.201924175505319 ,,
period1,sc01,t0248, 0.114062542422835 , 0.114062542422835 ,,
period1,sc01,t0249, 0.073900931242488 , 0.073900931242488 ,,
period1,sc01,t0250, 0.135430620702287 , 0.135430620702287 ,,
period1,sc01,t0251, 0.172029173670758 , 0.172029173670758 ,,
period1,sc01,t0252, 0.135415838591096 , 0.135415838591096 ,,
period1,sc01,t0253, 0.288962889937599 , 0.288962889937599 ,,
period1,sc01,t0254, 0.31916239844079 , 0.31916239844079 ,,
period1,sc01,t0255, 0.365846498041308 , 0.365846498041308 ,,
period1,sc01,t0256, 0.241469249634508 , 0.241469249634508 ,,
period1,sc01,t0257, 0.366166048033725 , 0.366166048033725 ,,
period1,sc01,t0258, 0.279784612973147 , 0.279784612973147 ,,
period1,sc01,t0259, 0.25876662106125 , 0.25876662106125 ,,
period1,sc01,t0260, 0.279329080035512 , 0.279329080035512 ,,
period1,sc01,t0261, 0.192072598405632 , 0.192072598405632 ,,
period1,sc01,t0262, 0.281025010226434 , 0.281025010226434 ,,
period1,sc01,t0263, 0.276587047928487 , 0.276587047928487 ,,
period1,sc01,t0264, 0.211171698749881 , 0.211171698749881 ,,
period1,sc01,t0265, 0.315244848871641 , 0.315244848871641 ,,
period1,sc01,t0266, 0.224705718768647 , 0.224705718768647 ,,
period1,sc01,t0267, 0.288081226699558 , 0.288081226699558 ,,
period1,sc01,t0268, 0.150748790524904 , 0.150748790524904 ,,
period1,sc01,t0269, 0.187076386212516 , 0.187076386212516 ,,
period1,sc01,t0270, 0.203268190913198 , 0.203268190913198 ,,
period1,sc01,t0271, 0.149466466164122 , 0.149466466164122 ,,
period1,sc01,t0272, 8.49607455944688E-02 , 8.49607455944688E-02 ,,
period1,sc01,t0273, 0.13260606965041 , 0.13260606965041 ,,
period1,sc01,t0274, 0.235742173017515 , 0.235742173017515 ,,
period1,sc01,t0275, 0.317662121936712 , 0.317662121936712 ,,
period1,sc01,t0276, 0.165388793012172 , 0.165388793012172 ,,
period1,sc01,t0277, 0.387513080873583 , 0.387513080873583 ,,
period1,sc01,t0278, 0.389653713583164 , 0.389653713583164 ,,
period1,sc01,t0279, 0.346836114925764 , 0.346836114925764 ,,
period1,sc01,t0280, 0.390087284016939 , 0.390087284016939 ,,
period1,sc01,t0281, 0.520473413861376 , 0.520473413861376 ,,
period1,sc01,t0282, 0.397972331775903 , 0.397972331775903 ,,
period1,sc01,t0283, 0.454745447742234 , 0.454745447742234 ,,
period1,sc01,t0284, 0.417140653195995 , 0.417140653195995 ,,
period1,sc01,t0285, 0.469769112478146 , 0.469769112478146 ,,
period1,sc01,t0286, 0.308866145496801 , 0.308866145496801 ,,
period1,sc01,t0287, 0.110144498184532 , 0.110144498184532 ,,
period1,sc01,t0288, 0.258223870002088 , 0.258223870002088 ,,
period1,sc01,t0289, 0.242188773476348 , 0.242188773476348 ,,
period1,sc01,t0290, 0.20092857530198 , 0.20092857530198 ,,
period1,sc01,t0291, 0.237229341862578 , 0.237229341862578 ,,
period1,sc01,t0292, 0.226431283984739 , 0.226431283984739 ,,
period1,sc01,t0293, 0.231142609148549 , 0.231142609148549 ,,
period1,sc01,t0294, 8.59596130648056E-02 , 8.59596130648056E-02 ,,
period1,sc01,t0295, 0.104685681236049 , 0.104685681236049 ,,
period1,sc01,t0296, 0.192073678257686 , 0.192073678257686 ,,
period1,sc01,t0297, 0.200524594209041 , 0.200524594209041 ,,
period1,sc01,t0298, 0.103612930166436 , 0.103612930166436 ,,
period1,sc01,t0299, 0.193086413441564 , 0.193086413441564 ,,
period1,sc01,t0300, 0.224357082425927 , 0.224357082425927 ,,
period1,sc01,t0301, 0.10647964002128 , 0.10647964002128 ,,
period1,sc01,t0302, 0.200386530404023 , 0.200386530404023 ,,
period1,sc01,t0303, 0.247235521317095 , 0.247235521317095 ,,
period1,sc01,t0304, 0.252018352096675 , 0.252018352096675 ,,
period1,sc01,t0305, 0.179223048045551 , 0.179223048045551 ,,
period1,sc01,t0306, 0.204604480411387 , 0.204604480411387 ,,
period1,sc01,t0307, 0.161492147767341 , 0.161492147767341 ,,
period1,sc01,t0308, 0.248755287729369 , 0.248755287729369 ,,
period1,sc01,t0309, 0.207204398027885 , 0.207204398027885 ,,
period1,sc01,t0310, 0.233573913009338 , 0.233573913009338 ,,
period1,sc01,t0311, 0.184219214254581 , 0.184219214254581 ,,
period1,sc01,t0312, 0.175867595882613 , 0.175867595882613 ,,
period1,sc01,t0313, 2.51477199780923E-02 , 2.51477199780923E-02 ,,
period1,sc01,t0314, 3.47529273141735E-02 , 3.47529273141735E-02 ,,
period1,sc01,t0315, 0 , 0 ,,
period1,sc01,t0316, 4.53852764095554E-02 , 4.53852764095554E-02 ,,
period1,sc01,t0317, 0.110217412524214 , 0.110217412524214 ,,
period1,sc01,t0318, 6.36666314338983E-02 , 6.36666314338983E-02 ,,
period1,sc01,t0319, 0.151845764908825 , 0.151845764908825 ,,
period1,sc01,t0320, 5.75630917334115E-03 , 5.75630917334115E-03 ,,
period1,sc01,t0321, 5.44576548845988E-02 , 5.44576548845988E-02 ,,
period1,sc01,t0322, 1.48596259481085E-02 , 1.48596259481085E-02 ,,
period1,sc01,t0323, 4.52416694560389E-02 , 4.52416694560389E-02 ,,
period1,sc01,t0324, 2.44985514188483E-02 , 2.44985514188483E-02 ,,
period1,sc01,t0325, 2.45607255288878E-02 , 2.45607255288878E-02 ,,
period1,sc01,t0326, 0.130551946305942 , 0.130551946305942 ,,
period1,sc01,t0327, 0.181347436946417 , 0.181347436946417 ,,
period1,sc01,t0328, 0.152856199312583 , 0.152856199312583 ,,
period1,sc01,t0329, 0.270971695204615 , 0.270971695204615 ,,
period1,sc01,t0330, 0.252898997100391 , 0.252898997100391 ,,
period1,sc01,t0331, 0.314852556130488 , 0.314852556130488 ,,
period1,sc01,t0332, 0.210635143946395 , 0.210635143946395 ,,
period1,sc01,t0333, 0.216188899029689 , 0.216188899029689 ,,
period1,sc01,t0334, 8.53446977693406E-02 , 8.53446977693406E-02 ,,
period1,sc01,t0335, 0.104858936181041 , 0.104858936181041 ,,
period1,sc01,t0336, 0.133387707162103 , 0.133387707162103 ,,
period1,sc01,t0337, 9.16120905438513E-02 , 9.16120905438513E-02 ,,
period1,sc01,t0338, 6.87975109235658E-02 , 6.87975109235658E-02 ,,
period1,sc01,t0339, 0 , 0 ,,
period1,sc01,t0340, 0.136035516550494 , 0.136035516550494 ,,
period1,sc01,t0341, 8.62662496890987E-02 , 8.62662496890987E-02 ,,
period1,sc01,t0342, 0.107214379841358 , 0.107214379841358 ,,
period1,sc01,t0343, 6.71131366390578E-02 , 6.71131366390578E-02 ,,
period1,sc01,t0344, 1.25528483452931E-02 , 1.25528483452931E-02 ,,
period1,sc01,t0345, 0.115538571287392 , 0.115538571287392 ,,
period1,sc01,t0346, 0 , 0 ,,
period1,sc01,t0347, 0 , 0 ,,
period1,sc01,t0348, 0 , 0 ,,
period1,sc01,t0349, 0.239240697672895 , 0.239240697672895 ,,
period1,sc01,t0350, 0.283801296756172 , 0.283801296756172 ,,
period1,sc01,t0351, 0.317832195801024 , 0.317832195801024 ,,
period1,sc01,t0352, 0.396230064771642 , 0.396230064771642 ,,
period1,sc01,t0353, 0.296765882198066 , 0.296765882198066 ,,
period1,sc01,t0354, 0.235286908934094 , 0.235286908934094 ,,
period1,sc01,t0355, 0.287106584520762 , 0.287106584520762 ,,
period1,sc01,t0356, 0.26420089309909 , 0.26420089309909 ,,
period1,sc01,t0357, 0.270884648514642 , 0.270884648514642 ,,
period1,sc01,t0358, 0.44909660095023 , 0.44909660095023 ,,
period1,sc01,t0359, 0.365449432930374 , 0.365449432930374 ,,
period1,sc01,t0360, 0.280480017790636 , 0.280480017790636 ,,
period1,sc01,t0361, 0.205054925135585 , 0.205054925135585 ,,
period1,sc01,t0362, 0.217959577911644 , 0.217959577911644 ,,
period1,sc01,t0363, 0.175814967114295 , 0.175814967114295 ,,
period1,sc01,t0364, 0.141310655667028 , 0.141310655667028 ,,
period1,sc01,t0365, 0.125697452711869 , 0.125697452711869 ,,
period1,sc01,t0366, 0.10608316075094 , 0.10608316075094 ,,
period1,sc01,t0367, 0.223387665391452 , 0.223387665391452 ,,
period1,sc01,t0368, 0.237485316711323 , 0.237485316711323 ,,
period1,sc01,t0369, 0.158078954975648 , 0.158078954975648 ,,
period1,sc01,t0370, 0.132366717175024 , 0.132366717175024 ,,
period1,sc01,t0371, 0.259312244974914 , 0.259312244974914 ,,
period1,sc01,t0372, 0.168392139585136 , 0.168392139585136 ,,
period1,sc01,t0373, 0.279118098970166 , 0.279118098970166 ,,
period1,sc01,t0374, 0.313138201762122 , 0.313138201762122 ,,
period1,sc01,t0375, 0.330297055684677 , 0.330297055684677 ,,
period1,sc01,t0376, 0.289391302579569 , 0.289391302579569 ,,
period1,sc01,t0377, 0.365980345416045 , 0.365980345416045 ,,
period1,sc01,t0378, 0.332902587188811 , 0.332902587188811 ,,
period1,sc01,t0379, 0.393088623499146 , 0.393088623499146 ,,
period1,sc01,t0380, 0.32333317180509 , 0.32333317180509 ,,
period1,sc01,t0381, 0.307395120724554 , 0.307395120724554 ,,
period1,sc01,t0382, 0.323575091747679 , 0.323575091747679 ,,
period1,sc01,t0383, 0.281410429359462 , 0.281410429359462 ,,
period1,sc01,t0384, 0.290428559624523 , 0.290428559624523 ,,
period1,sc01,t0385, 0.298981832734172 , 0.298981832734172 ,,
period1,sc01,t0386, 0.149322848461995 , 0.149322848461995 ,,
period1,sc01,t0387, 0.258177294454934 , 0.258177294454934 ,,
period1,sc01,t0388, 0.133776019847032 , 0.133776019847032 ,,
period1,sc01,t0389, 0.221906176004691 , 0.221906176004691 ,,
period1,sc01,t0390, 0.150496174215973 , 0.150496174215973 ,,
period1,sc01,t0391, 0.155614659065368 , 0.155614659065368 ,,
period1,sc01,t0392, 0.259826028377473 , 0.259826028377473 ,,
period1,sc01,t0393, 0.187937468614737 , 0.187937468614737 ,,
period1,sc01,t0394, 0.261551114528546 , 0.261551114528546 ,,
period1,sc01,t0395, 0.317820981738273 , 0.317820981738273 ,,
period1,sc01,t0396, 0.199669460910011 , 0.199669460910011 ,,
period1,sc01,t0397, 0.111709977255586 , 0.111709977255586 ,,
period1,sc01,t0398, 0.349672581205128 , 0.349672581205128 ,,
period1,sc01,t0399, 0.307759020668976 , 0.307759020668976 ,,
period1,sc01,t0400, 0.251565848033487 , 0.251565848033487 ,,
period1,sc01,t0401, 0.281776499143557 , 0.281776499143557 ,,
period1,sc01,t0402, 0.259580077080759 , 0.259580077080759 ,,
period1,sc01,t0403, 0.336826996019025 , 0.336826996019025 ,,
period1,sc01,t0404, 0.300799424551275 , 0.300799424551275 ,,
period1,sc01,t0405, 0.389709539460504 , 0.389709539460504 ,,
period1,sc01,t0406, 0.338272789067598 , 0.338272789067598 ,,
period1,sc01,t0407, 0.359172986935362 , 0.359172986935362 ,,
